,Unnamed: 0,Unnamed: 0.1,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,line_x,game_date,hscore,rscore,date_x,home_x,road_x,line_y,lineavg_x,linesag_x,linesage_x,linesagp_x,lineopen_x,linemoore_x,linepower_x,linenscombo_x,linel2_x,linegametime_x,lineray1_x,linefox_x,linedunk_x,linegirl_x,linegabe_x,lineboyd_x,linemass_x,linedok_x,lineblc_x,line_x,date_y,home_y,road_y,line_y,lineavg_y,linesag_y,linesage_y,linesagp_y,lineopen_y,linemoore_y,linepower_y,linenscombo_y,linel2_y,linegametime_y,lineray1_y,linefox_y,linedunk_y,linegirl_y,linegabe_y,lineboyd_y,linemass_y,linedok_y,lineblc_y
202,202,203,"Tue, Nov 24, 2009",Box Score,New Jersey Nets,87,Denver Nuggets,101,,,0,2009-11-24 00:00:00,101,87,11/24/2009,Denver,New Jersey,13.5,16.23,21.18,22.63,20.7,13.5,12.2,17.3,11.39,.,16.5,14.49,16.0,14.95,16.27,.,.,.,16.1,.,0,11/24/2009,Denver,New Jersey,13.5,16.23,21.18,22.63,20.7,13.5,12.2,17.3,11.39,.,16.5,14.49,16.0,14.95,16.27,.,.,.,16.1,.
203,203,204,"Tue, Nov 24, 2009",Box Score,New York Knicks,90,Los Angeles Lakers,100,,,0,2009-11-24 00:00:00,100,90,11/24/2009,LA Lakers,New York,14,13.6,17.72,18.93,16.74,14,10.24,16.7,13.86,.,16.0,11.43,15.0,10.04,7.77,.,.,.,12.86,.,0,11/24/2009,LA Lakers,New York,14,13.6,17.72,18.93,16.74,14,10.24,16.7,13.86,.,16.0,11.43,15.0,10.04,7.77,.,.,.,12.86,.
204,204,205,"Tue, Nov 24, 2009",Box Score,Indiana Pacers,112,Toronto Raptors,123,,,0,2009-11-24 00:00:00,123,112,11/24/2009,Toronto,Indiana,5,6.06,9.23,9.67,8.79,5.5,5.42,8.6,2.88,.,5.5,3.81,3.0,7.15,6.59,.,.,.,5.3,.,0,11/24/2009,Toronto,Indiana,5,6.06,9.23,9.67,8.79,5.5,5.42,8.6,2.88,.,5.5,3.81,3.0,7.15,6.59,.,.,.,5.3,.
205,205,206,"Tue, Nov 24, 2009",Box Score,Oklahoma City Thunder,104,Utah Jazz,94,,,0,2009-11-24 00:00:00,94,104,11/24/2009,Utah,Oklahoma City,8,6.0,2.9,3.31,2.46,8,-0.72,9.1,8.44,.,5.75,8.63,6.0,8.36,8.38,.,.,.,6.34,.,0,11/24/2009,Utah,Oklahoma City,8,6.0,2.9,3.31,2.46,8,-0.72,9.1,8.44,.,5.75,8.63,6.0,8.36,8.38,.,.,.,6.34,.
206,206,207,"Tue, Nov 24, 2009",Box Score,Philadelphia 76ers,107,Washington Wizards,108,,,0,2009-11-24 00:00:00,108,107,11/24/2009,Washington,Philadelphia,3,3.1,5.84,4.97,6.87,4.5,4.64,7.4,0.76,.,2.75,-3.15,3.0,2.39,1.23,.,.,.,3.23,.,0,11/24/2009,Washington,Philadelphia,3,3.1,5.84,4.97,6.87,4.5,4.64,7.4,0.76,.,2.75,-3.15,3.0,2.39,1.23,.,.,.,3.23,.
207,207,208,"Wed, Nov 25, 2009",Box Score,Philadelphia 76ers,110,Boston Celtics,113,,,0,2009-11-25 00:00:00,113,110,11/25/2009,Boston,Philadelphia,13,11.23,13.43,11.62,15.74,12,9.51,13.1,10.81,.,12.25,9.77,11.0,10.71,5.42,.,.,11.9,12.97,.,0,11/25/2009,Boston,Philadelphia,13,11.23,13.43,11.62,15.74,12,9.51,13.1,10.81,.,12.25,9.77,11.0,10.71,5.42,.,.,11.9,12.97,.
208,208,209,"Wed, Nov 25, 2009",Box Score,Toronto Raptors,81,Charlotte Bobcats,116,,,0,2009-11-25 00:00:00,116,81,11/25/2009,Charlotte,Toronto,2.5,0.26,-1.04,-1.3,-0.78,5.5,-0.77,1.4,-0.64,.,0.01,2.26,0.01,-0.84,0.29,.,.,1.9,1.62,.,0,11/25/2009,Charlotte,Toronto,2.5,0.26,-1.04,-1.3,-0.78,5.5,-0.77,1.4,-0.64,.,0.01,2.26,0.01,-0.84,0.29,.,.,1.9,1.62,.
209,209,210,"Wed, Nov 25, 2009",Box Score,Cleveland Cavaliers,98,Detroit Pistons,88,,,0,2009-11-25 00:00:00,88,98,11/25/2009,Detroit,Cleveland,-5,-1.47,1.83,0.91,2.72,-6.5,0.49,-0.9,-2.29,.,-3.75,-2.92,-3.0,-5.61,-0.58,.,.,1.4,-4.15,.,0,11/25/2009,Detroit,Cleveland,-5,-1.47,1.83,0.91,2.72,-6.5,0.49,-0.9,-2.29,.,-3.75,-2.92,-3.0,-5.61,-0.58,.,.,1.4,-4.15,.
210,210,211,"Wed, Nov 25, 2009",Box Score,Dallas Mavericks,130,Houston Rockets,99,,,0,2009-11-25 00:00:00,99,130,11/25/2009,Houston,Dallas,4,3.01,4.36,3.95,4.87,4,2.42,4.5,1.44,.,-0.5,1.3,6.0,6.18,-1.09,.,.,3.7,3.3,.,0,11/25/2009,Houston,Dallas,4,3.01,4.36,3.95,4.87,4,2.42,4.5,1.44,.,-0.5,1.3,6.0,6.18,-1.09,.,.,3.7,3.3,.
211,211,212,"Wed, Nov 25, 2009",Box Score,Los Angeles Clippers,73,Indiana Pacers,86,,,0,2009-11-25 00:00:00,86,73,11/25/2009,Indiana,LA Clippers,6,4.86,3.25,2.23,4.38,5.5,2.57,5.5,10,.,2.75,8.62,8.0,5.01,3.54,.,.,0.01,5.73,.,0,11/25/2009,Indiana,LA Clippers,6,4.86,3.25,2.23,4.38,5.5,2.57,5.5,10,.,2.75,8.62,8.0,5.01,3.54,.,.,0.01,5.73,.
212,212,213,"Wed, Nov 25, 2009",Box Score,Denver Nuggets,124,Minnesota Timberwolves,111,,,0,2009-11-25 00:00:00,111,124,11/25/2009,Minnesota,Denver,-9,-11.08,-10.79,-10.15,-11.5,-9,-6.77,-9.1,-8.3,.,-13.5,-16.35,-16.0,-12.33,-5.64,.,.,-14,-9.31,.,0,11/25/2009,Minnesota,Denver,-9,-11.08,-10.79,-10.15,-11.5,-9,-6.77,-9.1,-8.3,.,-13.5,-16.35,-16.0,-12.33,-5.64,.,.,-14,-9.31,.
213,213,214,"Wed, Nov 25, 2009",Box Score,Milwaukee Bucks,99,New Orleans Hornets,102,OT,,0,2009-11-25 00:00:00,102,99,11/25/2009,New orleans,Milwaukee,2.5,2.17,3.15,4.0,2.29,2.5,0.1,7.9,-3.16,.,4.5,-2.74,-1.0,-0.1,5.04,.,.,4.9,4.29,.,0,11/25/2009,New orleans,Milwaukee,2.5,2.17,3.15,4.0,2.29,2.5,0.1,7.9,-3.16,.,4.5,-2.74,-1.0,-0.1,5.04,.,.,4.9,4.29,.
214,214,215,"Wed, Nov 25, 2009",Box Score,Miami Heat,99,Orlando Magic,98,,,0,2009-11-25 00:00:00,98,99,11/25/2009,Orlando,Miami,9.5,9.84,8.34,8.01,8.72,9.5,5.58,8.9,14.53,.,9.5,12.37,9.0,11.35,12.51,.,.,9.7,7.9,.,0,11/25/2009,Orlando,Miami,9.5,9.84,8.34,8.01,8.72,9.5,5.58,8.9,14.53,.,9.5,12.37,9.0,11.35,12.51,.,.,9.7,7.9,.
215,215,216,"Wed, Nov 25, 2009",Box Score,Memphis Grizzlies,111,Phoenix Suns,126,,,0,2009-11-25 00:00:00,126,111,11/25/2009,Phoenix,Memphis,10.5,11.77,13.81,14.64,13.45,10.5,10.54,13.7,6.91,.,12.25,9.94,11.0,13.77,8.93,.,.,15.4,10.74,.,0,11/25/2009,Phoenix,Memphis,10.5,11.77,13.81,14.64,13.45,10.5,10.54,13.7,6.91,.,12.25,9.94,11.0,13.77,8.93,.,.,15.4,10.74,.
216,216,217,"Wed, Nov 25, 2009",Box Score,New Jersey Nets,83,Portland Trail Blazers,93,,,0,2009-11-25 00:00:00,93,83,11/25/2009,Portland,New Jersey,12.5,15.79,20.29,21.09,21.21,12.5,11.66,16.6,10.55,.,18.5,11.49,17.0,9.79,13.57,.,.,22.3,15.71,.,0,11/25/2009,Portland,New Jersey,12.5,15.79,20.29,21.09,21.21,12.5,11.66,16.6,10.55,.,18.5,11.49,17.0,9.79,13.57,.,.,22.3,15.71,.
217,217,218,"Wed, Nov 25, 2009",Box Score,New York Knicks,97,Sacramento Kings,111,,,0,2009-11-25 00:00:00,111,97,11/25/2009,Sacramento,New York,4,5.01,10.6,11.09,10.12,3.5,4.59,6.5,4.6,.,3.5,1.02,3.0,6.35,-3.92,.,.,9.4,3.86,.,0,11/25/2009,Sacramento,New York,4,5.01,10.6,11.09,10.12,3.5,4.59,6.5,4.6,.,3.5,1.02,3.0,6.35,-3.92,.,.,9.4,3.86,.
218,218,219,"Wed, Nov 25, 2009",Box Score,Golden State Warriors,104,San Antonio Spurs,118,,,0,2009-11-25 00:00:00,118,104,11/25/2009,San Antonio,Golden State,13.5,7.03,6.83,6.22,7.6,13.5,7.74,10.0,4.32,.,7.0,5.6,3.0,12.66,1.66,.,.,9.1,9.46,.,0,11/25/2009,San Antonio,Golden State,13.5,7.03,6.83,6.22,7.6,13.5,7.74,10.0,4.32,.,7.0,5.6,3.0,12.66,1.66,.,.,9.1,9.46,.
219,219,220,"Thu, Nov 26, 2009",Box Score,Orlando Magic,93,Atlanta Hawks,76,,,0,2009-11-26 00:00:00,76,93,11/26/2009,Atlanta,Orlando,3.5,3.76,6.52,6.48,6.55,2.5,2.22,4.3,4.14,.,2.75,2.97,4.0,0.04,0.5,.,.,6.4,4.75,.,0,11/26/2009,Atlanta,Orlando,3.5,3.76,6.52,6.48,6.55,2.5,2.22,4.3,4.14,.,2.75,2.97,4.0,0.04,0.5,.,.,6.4,4.75,.
220,220,221,"Thu, Nov 26, 2009",Box Score,Chicago Bulls,86,Utah Jazz,105,,,0,2009-11-26 00:00:00,105,86,11/26/2009,Utah,Chicago,6.5,6.24,4.68,2.45,6.97,6.5,4.59,6.5,6.2,.,5.0,7.36,9.0,9.51,7.19,.,.,5.3,4.77,.,0,11/26/2009,Utah,Chicago,6.5,6.24,4.68,2.45,6.97,6.5,4.59,6.5,6.2,.,5.0,7.36,9.0,9.51,7.19,.,.,5.3,4.77,.
221,221,222,"Fri, Nov 27, 2009",Box Score,Toronto Raptors,103,Boston Celtics,116,,,0,2009-11-27 00:00:00,116,103,11/27/2009,Boston,Toronto,9.5,8.23,7.99,5.89,10.48,9.5,6.95,10.6,8.05,.,10.0,8.78,9.0,5.58,5.85,.,.,7,10.61,.,0,11/27/2009,Boston,Toronto,9.5,8.23,7.99,5.89,10.48,9.5,6.95,10.6,8.05,.,10.0,8.78,9.0,5.58,5.85,.,.,7,10.61,.
222,222,223,"Fri, Nov 27, 2009",Box Score,Cleveland Cavaliers,87,Charlotte Bobcats,94,,,0,2009-11-27 00:00:00,94,87,11/27/2009,Charlotte,Cleveland,-5,-3.2,-1.44,-2.5,-0.46,-5,-2.25,-3.4,-5.05,.,-5.0,-4.16,-3.0,-7.86,-0.69,.,.,-0.1,-3.99,.,0,11/27/2009,Charlotte,Cleveland,-5,-3.2,-1.44,-2.5,-0.46,-5,-2.25,-3.4,-5.05,.,-5.0,-4.16,-3.0,-7.86,-0.69,.,.,-0.1,-3.99,.
223,223,224,"Fri, Nov 27, 2009",Box Score,New York Knicks,125,Denver Nuggets,128,,,0,2009-11-27 00:00:00,128,125,11/27/2009,Denver,New York,12.5,13.03,15.74,15.46,16.06,14.5,12.46,16.1,10.56,.,15.25,9.41,16.0,9.67,4.61,.,.,18.5,12.33,.,0,11/27/2009,Denver,New York,12.5,13.03,15.74,15.46,16.06,14.5,12.46,16.1,10.56,.,15.25,9.41,16.0,9.67,4.61,.,.,18.5,12.33,.
224,224,225,"Fri, Nov 27, 2009",Box Score,Los Angeles Clippers,104,Detroit Pistons,96,,,0,2009-11-27 00:00:00,96,104,11/27/2009,Detroit,LA Clippers,3.5,6.99,7.02,5.54,8.68,6.5,4.93,8.8,9,.,4.5,9.93,8.0,6.3,4.53,.,.,7.1,6.54,.,0,11/27/2009,Detroit,LA Clippers,3.5,6.99,7.02,5.54,8.68,6.5,4.93,8.8,9,.,4.5,9.93,8.0,6.3,4.53,.,.,7.1,6.54,.
225,225,226,"Fri, Nov 27, 2009",Box Score,San Antonio Spurs,92,Houston Rockets,84,,,0,2009-11-27 00:00:00,84,92,11/27/2009,Houston,San Antonio,0,3.57,4.8,5.99,3.43,-1,1.63,3.8,7.53,.,-1.5,5.79,4.0,-1.16,5.2,.,.,7.1,1.02,.,0,11/27/2009,Houston,San Antonio,0,3.57,4.8,5.99,3.43,-1,1.63,3.8,7.53,.,-1.5,5.79,4.0,-1.16,5.2,.,.,7.1,1.02,.
226,226,227,"Fri, Nov 27, 2009",Box Score,Dallas Mavericks,113,Indiana Pacers,92,,,0,2009-11-27 00:00:00,92,113,11/27/2009,Indiana,Dallas,-2.5,-4.37,-4.38,-3.79,-5.09,-2.5,-2.23,-3.0,-1.4,.,-4.75,-3.53,-5.0,-6.52,-7.74,.,.,-7.2,-2.15,.,0,11/27/2009,Indiana,Dallas,-2.5,-4.37,-4.38,-3.79,-5.09,-2.5,-2.23,-3.0,-1.4,.,-4.75,-3.53,-5.0,-6.52,-7.74,.,.,-7.2,-2.15,.
227,227,228,"Fri, Nov 27, 2009",Box Score,Washington Wizards,94,Miami Heat,84,,,0,2009-11-27 00:00:00,84,94,11/27/2009,Miami,Washington,7,6.88,8.55,9.46,7.78,7,6.39,7.5,3.56,.,6.25,9.62,9.0,4.67,3.75,.,.,8.3,6.29,.,0,11/27/2009,Miami,Washington,7,6.88,8.55,9.46,7.78,7,6.39,7.5,3.56,.,6.25,9.62,9.0,4.67,3.75,.,.,8.3,6.29,.
228,228,229,"Fri, Nov 27, 2009",Box Score,Phoenix Suns,120,Minnesota Timberwolves,95,,,0,2009-11-27 00:00:00,95,120,11/27/2009,Minnesota,Phoenix,-9.5,-10.39,-11.51,-12.65,-10.89,-10.5,-6.46,-7.7,-7.05,.,-13.75,-13.97,-14.0,-10.98,-4.84,.,.,-14.9,-7.53,.,0,11/27/2009,Minnesota,Phoenix,-9.5,-10.39,-11.51,-12.65,-10.89,-10.5,-6.46,-7.7,-7.05,.,-13.75,-13.97,-14.0,-10.98,-4.84,.,.,-14.9,-7.53,.
229,229,230,"Fri, Nov 27, 2009",Box Score,Milwaukee Bucks,90,Oklahoma City Thunder,108,,,0,2009-11-27 00:00:00,108,90,11/27/2009,Oklahoma City,Milwaukee,5,4.34,6.85,6.77,6.97,4,5.45,7.6,-1.63,.,5.25,-3.11,4.0,6.79,2.33,.,.,7.4,4.32,.,0,11/27/2009,Oklahoma City,Milwaukee,5,4.34,6.85,6.77,6.97,4,5.45,7.6,-1.63,.,5.25,-3.11,4.0,6.79,2.33,.,.,7.4,4.32,.
230,230,231,"Fri, Nov 27, 2009",Box Score,Atlanta Hawks,100,Philadelphia 76ers,86,,,0,2009-11-27 00:00:00,86,100,11/27/2009,Philadelphia,Atlanta,-5,-4.77,-6.56,-6.8,-6.32,-2,-3.05,-0.4,-7.99,.,-3.25,-6.81,-5.0,-2.55,-2.99,.,.,-10.1,-1.99,.,0,11/27/2009,Philadelphia,Atlanta,-5,-4.77,-6.56,-6.8,-6.32,-2,-3.05,-0.4,-7.99,.,-3.25,-6.81,-5.0,-2.55,-2.99,.,.,-10.1,-1.99,.
231,231,232,"Fri, Nov 27, 2009",Box Score,Memphis Grizzlies,106,Portland Trail Blazers,96,,,0,2009-11-27 00:00:00,96,106,11/27/2009,Portland,Memphis,12,12.03,12.77,10.81,15.3,11,10.63,14.5,7.32,.,14.75,9.32,13.0,14.38,7.03,.,.,15.6,11.75,.,0,11/27/2009,Portland,Memphis,12,12.03,12.77,10.81,15.3,11,10.63,14.5,7.32,.,14.75,9.32,13.0,14.38,7.03,.,.,15.6,11.75,.
232,232,233,"Fri, Nov 27, 2009",Box Score,New Jersey Nets,96,Sacramento Kings,109,,,0,2009-11-27 00:00:00,109,96,11/27/2009,Sacramento,New Jersey,4,7.68,12.78,15.58,11.41,6,5.54,7.8,5.43,.,6.0,6.1,4.0,2.82,7.74,.,.,13.5,6.21,.,0,11/27/2009,Sacramento,New Jersey,4,7.68,12.78,15.58,11.41,6,5.54,7.8,5.43,.,6.0,6.1,4.0,2.82,7.74,.,.,13.5,6.21,.
233,233,234,"Sat, Nov 28, 2009",Box Score,Dallas Mavericks,95,Cleveland Cavaliers,111,,,0,2009-11-28 00:00:00,111,95,11/28/2009,Cleveland,Dallas,6.5,1.91,-0.2,0.76,-1.35,8,1.51,5.2,2.89,.,3.5,3.7,1.0,8.22,-3.17,.,.,-3.9,4.54,.,0,11/28/2009,Cleveland,Dallas,6.5,1.91,-0.2,0.76,-1.35,8,1.51,5.2,2.89,.,3.5,3.7,1.0,8.22,-3.17,.,.,-3.9,4.54,.
234,234,235,"Sat, Nov 28, 2009",Box Score,Los Angeles Lakers,130,Golden State Warriors,97,,,0,2009-11-28 00:00:00,97,130,11/28/2009,Golden State,LA Lakers,-9,-4.24,-3.78,-5.7,-2.16,-8.5,-3.0,-2.7,-6.18,.,-4.25,-7.18,-5.0,-4.96,-2.85,.,.,-2.2,-4.67,.,0,11/28/2009,Golden State,LA Lakers,-9,-4.24,-3.78,-5.7,-2.16,-8.5,-3.0,-2.7,-6.18,.,-4.25,-7.18,-5.0,-4.96,-2.85,.,.,-2.2,-4.67,.
235,235,236,"Sat, Nov 28, 2009",Box Score,Orlando Magic,100,Milwaukee Bucks,98,,,0,2009-11-28 00:00:00,98,100,11/28/2009,Milwaukee,Orlando,-6.5,-3.93,-2.02,-2.23,-1.8,-6,-2.4,-3.6,-1.57,.,-7.0,-1.63,-5.0,-9.3,-4.6,.,.,-3.8,-4.22,.,0,11/28/2009,Milwaukee,Orlando,-6.5,-3.93,-2.02,-2.23,-1.8,-6,-2.4,-3.6,-1.57,.,-7.0,-1.63,-5.0,-9.3,-4.6,.,.,-3.8,-4.22,.
236,236,237,"Sat, Nov 28, 2009",Box Score,Portland Trail Blazers,92,Utah Jazz,108,,,0,2009-11-28 00:00:00,108,92,11/28/2009,Utah,Portland,5.5,1.88,1.16,2.0,0.02,2.5,-1.69,3.7,4.18,.,0.75,2.95,1.0,3.85,6.84,.,.,-2.7,1.61,.,0,11/28/2009,Utah,Portland,5.5,1.88,1.16,2.0,0.02,2.5,-1.69,3.7,4.18,.,0.75,2.95,1.0,3.85,6.84,.,.,-2.7,1.61,.
237,237,238,"Sat, Nov 28, 2009",Box Score,Charlotte Bobcats,92,Washington Wizards,76,,,0,2009-11-28 00:00:00,76,92,11/28/2009,Washington,Charlotte,3.5,2.36,2.92,3.86,1.98,3.5,4.91,7.2,1.64,.,2.75,-3.4,0.01,-3,4.37,.,.,4.7,3.35,.,0,11/28/2009,Washington,Charlotte,3.5,2.36,2.92,3.86,1.98,3.5,4.91,7.2,1.64,.,2.75,-3.4,0.01,-3,4.37,.,.,4.7,3.35,.
238,238,239,"Sun, Nov 29, 2009",Box Score,Minnesota Timberwolves,106,Denver Nuggets,100,,,0,2009-11-29 00:00:00,100,106,11/29/2009,Denver,Minnesota,14,18.26,18.1,17.63,18.7,16,13.3,19.4,14.3,.,18.75,22.35,22.0,20.55,11.64,.,.,24.2,16.3,.,0,11/29/2009,Denver,Minnesota,14,18.26,18.1,17.63,18.7,16,13.3,19.4,14.3,.,18.75,22.35,22.0,20.55,11.64,.,.,24.2,16.3,.
239,239,240,"Sun, Nov 29, 2009",Box Score,Atlanta Hawks,88,Detroit Pistons,94,,,0,2009-11-29 00:00:00,94,88,11/29/2009,Detroit,Atlanta,-6.5,-4.27,-3.89,-4.72,-3.09,-6.5,-1.6,0.3,-6.11,.,-4.0,-5.32,-6.0,-6.81,-6.02,.,.,-4.8,-3.08,.,0,11/29/2009,Detroit,Atlanta,-6.5,-4.27,-3.89,-4.72,-3.09,-6.5,-1.6,0.3,-6.11,.,-4.0,-5.32,-6.0,-6.81,-6.02,.,.,-4.8,-3.08,.
240,240,241,"Sun, Nov 29, 2009",Box Score,Memphis Grizzlies,88,Los Angeles Clippers,98,,,0,2009-11-29 00:00:00,98,88,11/29/2009,LA Clippers,Memphis,3.5,2.02,3.75,3.96,3.5,3.5,3.64,5.4,-1.71,.,4.75,-0.9,-3.0,4.55,0.71,.,.,0.3,3.0,.,0,11/29/2009,LA Clippers,Memphis,3.5,2.02,3.75,3.96,3.5,3.5,3.64,5.4,-1.71,.,4.75,-0.9,-3.0,4.55,0.71,.,.,0.3,3,.
241,241,242,"Sun, Nov 29, 2009",Box Score,New Jersey Nets,87,Los Angeles Lakers,106,,,0,2009-11-29 00:00:00,106,87,11/29/2009,LA Lakers,New Jersey,14.5,18.04,20.14,23.12,18.64,16,11.86,18.3,14.69,.,20.0,16.51,18.0,17.88,19.43,.,.,22.3,15.73,.,0,11/29/2009,LA Lakers,New Jersey,14.5,18.04,20.14,23.12,18.64,16,11.86,18.3,14.69,.,20.0,16.51,18.0,17.88,19.43,.,.,22.3,15.73,.
242,242,243,"Sun, Nov 29, 2009",Box Score,Boston Celtics,92,Miami Heat,85,,,0,2009-11-29 00:00:00,85,92,11/29/2009,Miami,Boston,-4,-1.43,-0.67,1.58,-3.15,-4,0.94,0.7,-6.49,.,-2.0,-3.3,0.01,-0.89,-0.44,.,.,-1.7,-2.43,.,0,11/29/2009,Miami,Boston,-4,-1.43,-0.67,1.58,-3.15,-4,0.94,0.7,-6.49,.,-2.0,-3.3,0.01,-0.89,-0.44,.,.,-1.7,-2.43,.
243,243,244,"Sun, Nov 29, 2009",Box Score,Orlando Magic,114,New York Knicks,102,,,0,2009-11-29 00:00:00,102,114,11/29/2009,New York,Orlando,-6,-8.23,-9.34,-10.15,-8.64,-6.5,-6.26,-6.0,-8.66,.,-10.25,-5.47,-9.0,-9.69,-2.64,.,.,-15.6,-6.43,.,0,11/29/2009,New York,Orlando,-6,-8.23,-9.34,-10.15,-8.64,-6.5,-6.26,-6.0,-8.66,.,-10.25,-5.47,-9.0,-9.69,-2.64,.,.,-15.6,-6.43,.
244,244,245,"Sun, Nov 29, 2009",Box Score,Houston Rockets,100,Oklahoma City Thunder,91,,,0,2009-11-29 00:00:00,91,100,11/29/2009,Oklahoma City,Houston,2.5,3.17,5.0,4.58,5.53,3,4.91,3.7,-2.07,.,4.75,-2.91,4.0,8.36,0.59,.,.,4.5,2.09,.,0,11/29/2009,Oklahoma City,Houston,2.5,3.17,5.0,4.58,5.53,3,4.91,3.7,-2.07,.,4.75,-2.91,4.0,8.36,0.59,.,.,4.5,2.09,.
245,245,246,"Sun, Nov 29, 2009",Box Score,New Orleans Hornets,96,Sacramento Kings,112,,,0,2009-11-29 00:00:00,112,96,11/29/2009,Sacramento,New orleans,3.5,2.28,2.63,1.73,3.54,3,3.61,1.3,3.67,.,-0.5,2.92,4.0,3.99,-4.0,.,.,6.8,0.27,.,0,11/29/2009,Sacramento,New orleans,3.5,2.28,2.63,1.73,3.54,3,3.61,1.3,3.67,.,-0.5,2.92,4.0,3.99,-4.0,.,.,6.8,0.27,.
246,246,247,"Sun, Nov 29, 2009",Box Score,Philadelphia 76ers,89,San Antonio Spurs,97,,,0,2009-11-29 00:00:00,97,89,11/29/2009,San Antonio,Philadelphia,12.5,9.4,11.29,10.15,12.65,12.5,8.81,11.9,4.19,.,10.5,5.22,10.0,13.87,3.43,.,.,12.6,9.53,.,0,11/29/2009,San Antonio,Philadelphia,12.5,9.4,11.29,10.15,12.65,12.5,8.81,11.9,4.19,.,10.5,5.22,10.0,13.87,3.43,.,.,12.6,9.53,.
247,247,248,"Sun, Nov 29, 2009",Box Score,Phoenix Suns,113,Toronto Raptors,94,,,0,2009-11-29 00:00:00,94,113,11/29/2009,Toronto,Phoenix,-2,-2.13,-2.9,-3.38,-2.76,-3,-2.49,0.1,1.26,.,-3.25,-1.41,-7.0,-6.59,-1.09,.,.,1.1,-0.05,.,0,11/29/2009,Toronto,Phoenix,-2,-2.13,-2.9,-3.38,-2.76,-3,-2.49,0.1,1.26,.,-3.25,-1.41,-7.0,-6.59,-1.09,.,.,1.1,-0.05,.
248,248,249,"Mon, Nov 30, 2009",Box Score,Philadelphia 76ers,102,Dallas Mavericks,104,,,0,2009-11-30 00:00:00,104,102,11/30/2009,Dallas,Philadelphia,11,11.58,13.66,13.4,14.02,10.5,8.91,12.7,10.22,.,11.25,10.58,13.0,14.52,10.49,.,.,10.2,9.71,.,0,11/30/2009,Dallas,Philadelphia,11,11.58,13.66,13.4,14.02,10.5,8.91,12.7,10.22,.,11.25,10.58,13.0,14.52,10.49,.,.,10.2,9.71,.
249,249,250,"Mon, Nov 30, 2009",Box Score,Indiana Pacers,107,Golden State Warriors,126,,,0,2009-11-30 00:00:00,126,107,11/30/2009,Golden State,Indiana,2.5,5.1,4.05,3.9,4.21,0,2.6,6.2,9.43,.,4.5,6.41,4.0,0.02,13.14,.,.,4.8,2.0,.,0,11/30/2009,Golden State,Indiana,2.5,5.1,4.05,3.9,4.21,0,2.6,6.2,9.43,.,4.5,6.41,4.0,0.02,13.14,.,.,4.8,2,.
250,250,251,"Mon, Nov 30, 2009",Box Score,Chicago Bulls,97,Milwaukee Bucks,99,,,0,2009-11-30 00:00:00,99,97,11/30/2009,Milwaukee,Chicago,2.5,5.2,4.03,1.7,6.6,3,6.36,1.8,8.37,.,1.25,11.42,7.0,-0.3,6.62,.,.,9.8,1.82,.,0,11/30/2009,Milwaukee,Chicago,2.5,5.2,4.03,1.7,6.6,3,6.36,1.8,8.37,.,1.25,11.42,7.0,-0.3,6.62,.,.,9.8,1.82,.
251,251,252,"Mon, Nov 30, 2009",Box Score,Memphis Grizzlies,93,Utah Jazz,120,,,0,2009-11-30 00:00:00,120,93,11/30/2009,Utah,Memphis,10,9.95,8.95,7.8,10.2,9.5,5.73,11.6,10.65,.,10.5,10.39,9.0,11.48,11.74,.,.,10.3,9.99,.,0,11/30/2009,Utah,Memphis,10,9.95,8.95,7.8,10.2,9.5,5.73,11.6,10.65,.,10.5,10.39,9.0,11.48,11.74,.,.,10.3,9.99,.
252,252,253,"Tue, Dec 1, 2009",Box Score,Boston Celtics,108,Charlotte Bobcats,90,,,0,2009-12-01 00:00:00,90,108,12/1/2009,Charlotte,Boston,-3.5,-1.15,-2.61,-2.37,-3.07,-3,-3.24,-1.5,1.31,.,-2.0,1.64,1.0,-5.47,1.98,.,.,2.7,-4.74,.,0,12/1/2009,Charlotte,Boston,-3.5,-1.15,-2.61,-2.37,-3.07,-3,-3.24,-1.5,1.31,.,-2.0,1.64,1.0,-5.47,1.98,.,.,2.7,-4.74,.
253,253,254,"Tue, Dec 1, 2009",Box Score,Golden State Warriors,107,Denver Nuggets,135,,,0,2009-12-01 00:00:00,135,107,12/1/2009,Denver,Golden State,14,9.1,8.47,8.38,8.56,12,10.05,11.5,5.88,.,9.0,10.22,9.0,16.51,0.56,.,.,9,10.59,.,0,12/1/2009,Denver,Golden State,14,9.1,8.47,8.38,8.56,12,10.05,11.5,5.88,.,9.0,10.22,9.0,16.51,0.56,.,.,9,10.59,.
254,254,255,"Tue, Dec 1, 2009",Box Score,New Orleans Hornets,99,Los Angeles Lakers,110,,,0,2009-12-01 00:00:00,110,99,12/1/2009,LA Lakers,New orleans,14.5,11.65,10.27,9.68,10.96,14.5,10.05,12.0,8.56,.,12.5,10.0,17.0,16.38,7.35,.,.,15,10.36,.,0,12/1/2009,LA Lakers,New orleans,14.5,11.65,10.27,9.68,10.96,14.5,10.05,12.0,8.56,.,12.5,10.0,17.0,16.38,7.35,.,.,15,10.36,.
