,Unnamed: 0,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,game_date,hscore,rscore,date,home,road,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linebemiss,linefox,linedunk,lineadj,lineavgadj,linegabe
0,1,"Tue, Oct 31, 2006",Box Score,Phoenix Suns,106,Los Angeles Lakers,114,,,2006-10-31 00:00:00,114,106,,,,,,,,,,,,,,,,,,,
1,2,"Tue, Oct 31, 2006",Box Score,Chicago Bulls,108,Miami Heat,66,,,2006-10-31 00:00:00,66,108,,,,,,,,,,,,,,,,,,,
2,3,"Wed, Nov 1, 2006",Box Score,New Orleans/Oklahoma City Hornets,91,Boston Celtics,87,,,2006-11-01 00:00:00,87,91,,,,,,,,,,,,,,,,,,,
3,4,"Wed, Nov 1, 2006",Box Score,Indiana Pacers,106,Charlotte Bobcats,99,,,2006-11-01 00:00:00,99,106,,,,,,,,,,,,,,,,,,,
4,5,"Wed, Nov 1, 2006",Box Score,Washington Wizards,94,Cleveland Cavaliers,97,,,2006-11-01 00:00:00,97,94,,,,,,,,,,,,,,,,,,,
5,6,"Wed, Nov 1, 2006",Box Score,Milwaukee Bucks,105,Detroit Pistons,97,,,2006-11-01 00:00:00,97,105,,,,,,,,,,,,,,,,,,,
6,7,"Wed, Nov 1, 2006",Box Score,Los Angeles Lakers,110,Golden State Warriors,98,,,2006-11-01 00:00:00,98,110,,,,,,,,,,,,,,,,,,,
7,8,"Wed, Nov 1, 2006",Box Score,New York Knicks,118,Memphis Grizzlies,117,3OT,,2006-11-01 00:00:00,117,118,,,,,,,,,,,,,,,,,,,
8,9,"Wed, Nov 1, 2006",Box Score,Sacramento Kings,83,Minnesota Timberwolves,92,,,2006-11-01 00:00:00,92,83,,,,,,,,,,,,,,,,,,,
9,10,"Wed, Nov 1, 2006",Box Score,Toronto Raptors,92,New Jersey Nets,102,,,2006-11-01 00:00:00,102,92,,,,,,,,,,,,,,,,,,,
10,11,"Wed, Nov 1, 2006",Box Score,Chicago Bulls,94,Orlando Magic,109,,,2006-11-01 00:00:00,109,94,,,,,,,,,,,,,,,,,,,
11,12,"Wed, Nov 1, 2006",Box Score,Atlanta Hawks,75,Philadelphia 76ers,88,,,2006-11-01 00:00:00,88,75,,,,,,,,,,,,,,,,,,,
12,13,"Wed, Nov 1, 2006",Box Score,Los Angeles Clippers,104,Phoenix Suns,112,,,2006-11-01 00:00:00,112,104,,,,,,,,,,,,,,,,,,,
13,14,"Wed, Nov 1, 2006",Box Score,Portland Trail Blazers,110,Seattle SuperSonics,106,,,2006-11-01 00:00:00,106,110,,,,,,,,,,,,,,,,,,,
14,15,"Wed, Nov 1, 2006",Box Score,Houston Rockets,97,Utah Jazz,107,,,2006-11-01 00:00:00,107,97,,,,,,,,,,,,,,,,,,,
15,16,"Thu, Nov 2, 2006",Box Score,San Antonio Spurs,97,Dallas Mavericks,91,,,2006-11-02 00:00:00,91,97,,,,,,,,,,,,,,,,,,,
16,17,"Thu, Nov 2, 2006",Box Score,Denver Nuggets,95,Los Angeles Clippers,96,,,2006-11-02 00:00:00,96,95,,,,,,,,,,,,,,,,,,,
17,18,"Fri, Nov 3, 2006",Box Score,New York Knicks,92,Atlanta Hawks,102,,,2006-11-03 00:00:00,102,92,,,,,,,,,,,,,,,,,,,
18,19,"Fri, Nov 3, 2006",Box Score,Detroit Pistons,101,Boston Celtics,88,,,2006-11-03 00:00:00,88,101,,,,,,,,,,,,,,,,,,,
19,20,"Fri, Nov 3, 2006",Box Score,Sacramento Kings,89,Chicago Bulls,88,,,2006-11-03 00:00:00,88,89,,,,,,,,,,,,,,,,,,,
20,21,"Fri, Nov 3, 2006",Box Score,Minnesota Timberwolves,112,Denver Nuggets,109,,,2006-11-03 00:00:00,109,112,,,,,,,,,,,,,,,,,,,
21,22,"Fri, Nov 3, 2006",Box Score,Portland Trail Blazers,89,Golden State Warriors,102,,,2006-11-03 00:00:00,102,89,,,,,,,,,,,,,,,,,,,
22,23,"Fri, Nov 3, 2006",Box Score,New Orleans/Oklahoma City Hornets,100,Indiana Pacers,91,,,2006-11-03 00:00:00,91,100,,,,,,,,,,,,,,,,,,,
23,24,"Fri, Nov 3, 2006",Box Score,Seattle SuperSonics,112,Los Angeles Lakers,118,,,2006-11-03 00:00:00,118,112,,,,,,,,,,,,,,,,,,,
24,25,"Fri, Nov 3, 2006",Box Score,Charlotte Bobcats,83,Memphis Grizzlies,96,,,2006-11-03 00:00:00,96,83,,,,,,,,,,,,,,,,,,,
25,26,"Fri, Nov 3, 2006",Box Score,New Jersey Nets,85,Miami Heat,91,,,2006-11-03 00:00:00,91,85,,,,,,,,,,,,,,,,,,,
26,27,"Fri, Nov 3, 2006",Box Score,Philadelphia 76ers,105,Orlando Magic,103,,,2006-11-03 00:00:00,103,105,,,,,,,,,,,,,,,,,,,
27,28,"Fri, Nov 3, 2006",Box Score,Utah Jazz,108,Phoenix Suns,104,,,2006-11-03 00:00:00,104,108,,,,,,,,,,,,,,,,,,,
28,29,"Fri, Nov 3, 2006",Box Score,Cleveland Cavaliers,88,San Antonio Spurs,81,,,2006-11-03 00:00:00,81,88,,,,,,,,,,,,,,,,,,,
29,30,"Fri, Nov 3, 2006",Box Score,Milwaukee Bucks,92,Toronto Raptors,109,,,2006-11-03 00:00:00,109,92,,,,,,,,,,,,,,,,,,,
30,31,"Sat, Nov 4, 2006",Box Score,Cleveland Cavaliers,88,Charlotte Bobcats,92,,,2006-11-04 00:00:00,92,88,,,,,,,,,,,,,,,,,,,
31,32,"Sat, Nov 4, 2006",Box Score,Memphis Grizzlies,86,Detroit Pistons,95,,,2006-11-04 00:00:00,95,86,,,,,,,,,,,,,,,,,,,
32,33,"Sat, Nov 4, 2006",Box Score,Dallas Mavericks,76,Houston Rockets,107,,,2006-11-04 00:00:00,107,76,,,,,,,,,,,,,,,,,,,
33,34,"Sat, Nov 4, 2006",Box Score,Phoenix Suns,108,Los Angeles Clippers,114,,,2006-11-04 00:00:00,114,108,,,,,,,,,,,,,,,,,,,
34,35,"Sat, Nov 4, 2006",Box Score,Sacramento Kings,91,Milwaukee Bucks,104,,,2006-11-04 00:00:00,104,91,,,,,,,,,,,,,,,,,,,
35,36,"Sat, Nov 4, 2006",Box Score,Indiana Pacers,109,New York Knicks,95,,,2006-11-04 00:00:00,95,109,,,,,,,,,,,,,,,,,,,
36,37,"Sat, Nov 4, 2006",Box Score,Minnesota Timberwolves,86,Portland Trail Blazers,88,,,2006-11-04 00:00:00,88,86,,,,,,,,,,,,,,,,,,,
37,38,"Sat, Nov 4, 2006",Box Score,Golden State Warriors,82,Utah Jazz,106,,,2006-11-04 00:00:00,106,82,,,,,,,,,,,,,,,,,,,
38,39,"Sat, Nov 4, 2006",Box Score,Boston Celtics,117,Washington Wizards,124,,,2006-11-04 00:00:00,124,117,,,,,,,,,,,,,,,,,,,
39,40,"Sun, Nov 5, 2006",Box Score,Orlando Magic,82,Atlanta Hawks,95,,,2006-11-05 00:00:00,95,82,,,,,,,,,,,,,,,,,,,
40,41,"Sun, Nov 5, 2006",Box Score,Houston Rockets,90,New Orleans/Oklahoma City Hornets,96,,"at New Orleans, LA",2006-11-05 00:00:00,96,90,,,,,,,,,,,,,,,,,,,
41,42,"Sun, Nov 5, 2006",Box Score,Miami Heat,98,Philadelphia 76ers,107,,,2006-11-05 00:00:00,107,98,,,,,,,,,,,,,,,,,,,
42,43,"Sun, Nov 5, 2006",Box Score,Los Angeles Lakers,101,Seattle SuperSonics,117,,,2006-11-05 00:00:00,117,101,,,,,,,,,,,,,,,,,,,
43,44,"Sun, Nov 5, 2006",Box Score,San Antonio Spurs,103,Toronto Raptors,94,,,2006-11-05 00:00:00,94,103,,,,,,,,,,,,,,,,,,,
44,45,"Mon, Nov 6, 2006",Box Score,Milwaukee Bucks,85,Chicago Bulls,110,,,2006-11-06 00:00:00,110,85,,,,,,,,,,,,,,,,,,,
45,46,"Mon, Nov 6, 2006",Box Score,Golden State Warriors,107,Dallas Mavericks,104,,,2006-11-06 00:00:00,104,107,,,,,,,,,,,,,,,,,,,
46,47,"Mon, Nov 6, 2006",Box Score,Portland Trail Blazers,89,Los Angeles Clippers,102,,,2006-11-06 00:00:00,102,89,,,,,,,,,,,,,,,,,,,
47,48,"Mon, Nov 6, 2006",Box Score,San Antonio Spurs,105,New York Knicks,93,,,2006-11-06 00:00:00,93,105,,,,,,,,,,,,,,,,,,,
48,49,"Mon, Nov 6, 2006",Box Score,Washington Wizards,103,Orlando Magic,106,,,2006-11-06 00:00:00,106,103,,,,,,,,,,,,,,,,,,,
49,50,"Mon, Nov 6, 2006",Box Score,Minnesota Timberwolves,81,Sacramento Kings,93,,,2006-11-06 00:00:00,93,81,,,,,,,,,,,,,,,,,,,
50,51,"Mon, Nov 6, 2006",Box Score,Detroit Pistons,101,Utah Jazz,103,,,2006-11-06 00:00:00,103,101,,,,,,,,,,,,,,,,,,,
51,52,"Tue, Nov 7, 2006",Box Score,Atlanta Hawks,104,Cleveland Cavaliers,95,OT,,2006-11-07 00:00:00,95,104,,,,,,,,,,,,,,,,,,,
52,53,"Tue, Nov 7, 2006",Box Score,Philadelphia 76ers,86,Indiana Pacers,97,,,2006-11-07 00:00:00,97,86,,,,,,,,,,,,,,,,,,,
53,54,"Tue, Nov 7, 2006",Box Score,Minnesota Timberwolves,88,Los Angeles Lakers,95,,,2006-11-07 00:00:00,95,88,,,,,,,,,,,,,,,,,,,
54,55,"Tue, Nov 7, 2006",Box Score,Houston Rockets,86,Memphis Grizzlies,80,,,2006-11-07 00:00:00,80,86,,,,,,,,,,,,,,,,,,,
55,56,"Tue, Nov 7, 2006",Box Score,Seattle SuperSonics,87,Miami Heat,90,,,2006-11-07 00:00:00,90,87,,,,,,,,,,,,,,,,,,,
56,57,"Tue, Nov 7, 2006",Box Score,Golden State Warriors,93,New Orleans/Oklahoma City Hornets,97,,,2006-11-07 00:00:00,97,93,,,,,,,,,,,,,,,,,,,
57,58,"Wed, Nov 8, 2006",Box Score,Charlotte Bobcats,108,Boston Celtics,110,OT,,2006-11-08 00:00:00,110,108,,,,,,,,,,,,,,,,,,,
58,59,"Wed, Nov 8, 2006",Box Score,New York Knicks,109,Denver Nuggets,107,,,2006-11-08 00:00:00,107,109,,,,,,,,,,,,,,,,,,,
59,60,"Wed, Nov 8, 2006",Box Score,Dallas Mavericks,85,Los Angeles Clippers,103,,,2006-11-08 00:00:00,103,85,,,,,,,,,,,,,,,,,,,
60,61,"Wed, Nov 8, 2006",Box Score,Houston Rockets,97,Milwaukee Bucks,93,,,2006-11-08 00:00:00,93,97,,,,,,,,,,,,,,,,,,,
61,62,"Wed, Nov 8, 2006",Box Score,Utah Jazz,89,New Jersey Nets,96,,,2006-11-08 00:00:00,96,89,,,,,,,,,,,,,,,,,,,
62,63,"Wed, Nov 8, 2006",Box Score,Seattle SuperSonics,87,Orlando Magic,88,,,2006-11-08 00:00:00,88,87,,,,,,,,,,,,,,,,,,,
63,64,"Wed, Nov 8, 2006",Box Score,Los Angeles Lakers,90,Portland Trail Blazers,101,,,2006-11-08 00:00:00,101,90,,,,,,,,,,,,,,,,,,,
64,65,"Wed, Nov 8, 2006",Box Score,Detroit Pistons,86,Sacramento Kings,99,,,2006-11-08 00:00:00,99,86,,,,,,,,,,,,,,,,,,,
65,66,"Wed, Nov 8, 2006",Box Score,Phoenix Suns,106,San Antonio Spurs,111,OT,,2006-11-08 00:00:00,111,106,,,,,,,,,,,,,,,,,,,
66,67,"Wed, Nov 8, 2006",Box Score,Philadelphia 76ers,104,Toronto Raptors,106,,,2006-11-08 00:00:00,106,104,,,,,,,,,,,,,,,,,,,
67,68,"Wed, Nov 8, 2006",Box Score,Indiana Pacers,91,Washington Wizards,117,,,2006-11-08 00:00:00,117,91,,,,,,,,,,,,,,,,,,,
68,69,"Thu, Nov 9, 2006",Box Score,Chicago Bulls,94,Cleveland Cavaliers,113,,,2006-11-09 00:00:00,113,94,,,,,,,,,,,,,,,,,,,
69,70,"Thu, Nov 9, 2006",Box Score,New Orleans/Oklahoma City Hornets,116,Golden State Warriors,121,,,2006-11-09 00:00:00,121,116,,,,,,,,,,,,,,,,,,,
70,71,"Thu, Nov 9, 2006",Box Score,Dallas Mavericks,119,Phoenix Suns,112,,,2006-11-09 00:00:00,112,119,,,,,,,,,,,,,,,,,,,
71,72,"Fri, Nov 10, 2006",Box Score,Utah Jazz,107,Boston Celtics,100,,,2006-11-10 00:00:00,100,107,,,,,,,,,,,,,,,,,,,
72,73,"Fri, Nov 10, 2006",Box Score,Seattle SuperSonics,99,Charlotte Bobcats,85,,,2006-11-10 00:00:00,85,99,,,,,,,,,,,,,,,,,,,
73,74,"Fri, Nov 10, 2006",Box Score,New York Knicks,94,Houston Rockets,103,,,2006-11-10 00:00:00,103,94,,,,,,,,,,,,,,,,,,,
74,75,"Fri, Nov 10, 2006",Box Score,Orlando Magic,83,Indiana Pacers,93,,,2006-11-10 00:00:00,93,83,,,,,,,,,,,,,,,,,,,
75,76,"Fri, Nov 10, 2006",Box Score,Detroit Pistons,97,Los Angeles Lakers,83,,,2006-11-10 00:00:00,83,97,,,,,,,,,,,,,,,,,,,
76,77,"Fri, Nov 10, 2006",Box Score,Miami Heat,113,New Jersey Nets,106,,,2006-11-10 00:00:00,106,113,,,,,,,,,,,,,,,,,,,
77,78,"Fri, Nov 10, 2006",Box Score,Denver Nuggets,108,Philadelphia 76ers,101,,,2006-11-10 00:00:00,101,108,,,,,,,,,,,,,,,,,,,
78,79,"Fri, Nov 10, 2006",Box Score,New Orleans/Oklahoma City Hornets,91,Portland Trail Blazers,92,,,2006-11-10 00:00:00,92,91,,,,,,,,,,,,,,,,,,,
79,80,"Fri, Nov 10, 2006",Box Score,Atlanta Hawks,111,Toronto Raptors,102,,,2006-11-10 00:00:00,102,111,,,,,,,,,,,,,,,,,,,
80,81,"Fri, Nov 10, 2006",Box Score,Milwaukee Bucks,111,Washington Wizards,116,,,2006-11-10 00:00:00,116,111,,,,,,,,,,,,,,,,,,,
81,82,"Sat, Nov 11, 2006",Box Score,Seattle SuperSonics,113,Atlanta Hawks,112,OT,,2006-11-11 00:00:00,112,113,,,,,,,,,,,,,,,,,,,
82,83,"Sat, Nov 11, 2006",Box Score,Indiana Pacers,80,Chicago Bulls,89,,,2006-11-11 00:00:00,89,80,,,,,,,,,,,,,,,,,,,
83,84,"Sat, Nov 11, 2006",Box Score,Boston Celtics,93,Cleveland Cavaliers,94,,,2006-11-11 00:00:00,94,93,,,,,,,,,,,,,,,,,,,
84,85,"Sat, Nov 11, 2006",Box Score,Detroit Pistons,79,Golden State Warriors,111,,,2006-11-11 00:00:00,111,79,,,,,,,,,,,,,,,,,,,
85,86,"Sat, Nov 11, 2006",Box Score,Utah Jazz,113,Milwaukee Bucks,111,,,2006-11-11 00:00:00,111,113,,,,,,,,,,,,,,,,,,,
86,87,"Sat, Nov 11, 2006",Box Score,Orlando Magic,109,Minnesota Timberwolves,98,,,2006-11-11 00:00:00,98,109,,,,,,,,,,,,,,,,,,,
87,88,"Sat, Nov 11, 2006",Box Score,Memphis Grizzlies,87,Phoenix Suns,96,,,2006-11-11 00:00:00,96,87,,,,,,,,,,,,,,,,,,,
88,89,"Sat, Nov 11, 2006",Box Score,New York Knicks,92,San Antonio Spurs,100,,,2006-11-11 00:00:00,100,92,,,,,,,,,,,,,,,,,,,
89,90,"Sun, Nov 12, 2006",Box Score,Denver Nuggets,108,Charlotte Bobcats,101,,,2006-11-12 00:00:00,101,108,,,,,,,,,,,,,,,,,,,
90,91,"Sun, Nov 12, 2006",Box Score,New Orleans/Oklahoma City Hornets,76,Los Angeles Clippers,92,,,2006-11-12 00:00:00,92,76,,,,,,,,,,,,,,,,,,,
91,92,"Sun, Nov 12, 2006",Box Score,Memphis Grizzlies,81,Los Angeles Lakers,91,,,2006-11-12 00:00:00,91,81,,,,,,,,,,,,,,,,,,,
92,93,"Sun, Nov 12, 2006",Box Score,Houston Rockets,94,Miami Heat,72,,,2006-11-12 00:00:00,72,94,,,,,,,,,,,,,,,,,,,
93,94,"Sun, Nov 12, 2006",Box Score,Dallas Mavericks,103,Portland Trail Blazers,96,,,2006-11-12 00:00:00,96,103,,,,,,,,,,,,,,,,,,,
94,95,"Sun, Nov 12, 2006",Box Score,Toronto Raptors,92,Sacramento Kings,107,,,2006-11-12 00:00:00,107,92,,,,,,,,,,,,,,,,,,,
95,96,"Sun, Nov 12, 2006",Box Score,New Jersey Nets,105,Washington Wizards,93,OT,,2006-11-12 00:00:00,93,105,,,,,,,,,,,,,,,,,,,
96,97,"Mon, Nov 13, 2006",Box Score,Orlando Magic,92,Boston Celtics,89,,,2006-11-13 00:00:00,89,92,,,,,,,,,,,,,,,,,,,
97,98,"Mon, Nov 13, 2006",Box Score,Seattle SuperSonics,119,New Jersey Nets,113,,,2006-11-13 00:00:00,113,119,,,,,,,,,,,,,,,,,,,
98,99,"Mon, Nov 13, 2006",Box Score,Cleveland Cavaliers,102,New York Knicks,96,,,2006-11-13 00:00:00,96,102,,,,,,,,,,,,,,,,,,,
99,100,"Tue, Nov 14, 2006",Box Score,Milwaukee Bucks,103,Atlanta Hawks,101,,,2006-11-14 00:00:00,101,103,,,,,,,,,,,,,,,,,,,
100,101,"Tue, Nov 14, 2006",Box Score,Chicago Bulls,99,Dallas Mavericks,111,,,2006-11-14 00:00:00,111,99,,,,,,,,,,,,,,,,,,,
101,102,"Tue, Nov 14, 2006",Box Score,Toronto Raptors,99,Golden State Warriors,110,,,2006-11-14 00:00:00,110,99,,,,,,,,,,,,,,,,,,,
102,103,"Tue, Nov 14, 2006",Box Score,San Antonio Spurs,92,Houston Rockets,84,,,2006-11-14 00:00:00,84,92,,,,,,,,,,,,,,,,,,,
103,104,"Tue, Nov 14, 2006",Box Score,Denver Nuggets,112,Miami Heat,105,,,2006-11-14 00:00:00,105,112,,,,,,,,,,,,,,,,,,,
104,105,"Tue, Nov 14, 2006",Box Score,Portland Trail Blazers,89,Minnesota Timberwolves,101,,,2006-11-14 00:00:00,101,89,,,,,,,,,,,,,,,,,,,
105,106,"Tue, Nov 14, 2006",Box Score,Charlotte Bobcats,85,New Orleans/Oklahoma City Hornets,94,,,2006-11-14 00:00:00,94,85,,,,,,,,,,,,,,,,,,,
106,107,"Tue, Nov 14, 2006",Box Score,Los Angeles Clippers,90,Utah Jazz,112,,,2006-11-14 00:00:00,112,90,,,,,,,,,,,,,,,,,,,
107,108,"Wed, Nov 15, 2006",Box Score,Indiana Pacers,88,Boston Celtics,114,,,2006-11-15 00:00:00,114,88,,,,,,,,,,,,,,,,,,,
108,109,"Wed, Nov 15, 2006",Box Score,Portland Trail Blazers,87,Cleveland Cavaliers,100,,,2006-11-15 00:00:00,100,87,,,,,,,,,,,,,,,,,,,
109,110,"Wed, Nov 15, 2006",Box Score,New Orleans/Oklahoma City Hornets,100,Detroit Pistons,99,,,2006-11-15 00:00:00,99,100,,,,,,,,,,,,,,,,,,,
110,111,"Wed, Nov 15, 2006",Box Score,Milwaukee Bucks,87,New Jersey Nets,100,,,2006-11-15 00:00:00,100,87,,,,,,,,,,,,,,,,,,,
111,112,"Wed, Nov 15, 2006",Box Score,Washington Wizards,82,New York Knicks,102,,,2006-11-15 00:00:00,102,82,,,,,,,,,,,,,,,,,,,
112,113,"Wed, Nov 15, 2006",Box Score,Denver Nuggets,99,Orlando Magic,108,,,2006-11-15 00:00:00,108,99,,,,,,,,,,,,,,,,,,,
113,114,"Wed, Nov 15, 2006",Box Score,Memphis Grizzlies,111,Sacramento Kings,115,,,2006-11-15 00:00:00,115,111,,,,,,,,,,,,,,,,,,,
114,115,"Wed, Nov 15, 2006",Box Score,Charlotte Bobcats,95,San Antonio Spurs,92,OT,,2006-11-15 00:00:00,92,95,,,,,,,,,,,,,,,,,,,
115,116,"Wed, Nov 15, 2006",Box Score,Philadelphia 76ers,96,Seattle SuperSonics,90,,,2006-11-15 00:00:00,90,96,,,,,,,,,,,,,,,,,,,
116,117,"Thu, Nov 16, 2006",Box Score,Sacramento Kings,105,Golden State Warriors,117,,,2006-11-16 00:00:00,117,105,,,,,,,,,,,,,,,,,,,
117,118,"Thu, Nov 16, 2006",Box Score,Chicago Bulls,100,Houston Rockets,101,,,2006-11-16 00:00:00,101,100,,,,,,,,,,,,,,,,,,,
118,119,"Fri, Nov 17, 2006",Box Score,Portland Trail Blazers,90,Boston Celtics,118,,,2006-11-17 00:00:00,118,90,,,,,,,,,,,,,,,,,,,
119,120,"Fri, Nov 17, 2006",Box Score,Minnesota Timberwolves,76,Cleveland Cavaliers,92,,,2006-11-17 00:00:00,92,76,,,,,,,,,,,,,,,,,,,
120,121,"Fri, Nov 17, 2006",Box Score,Washington Wizards,91,Detroit Pistons,100,,,2006-11-17 00:00:00,100,91,,,,,,,,,,,,,,,,,,,
121,122,"Fri, Nov 17, 2006",Box Score,New Jersey Nets,100,Indiana Pacers,91,,,2006-11-17 00:00:00,91,100,,,,,,,,,,,,,,,,,,,
122,123,"Fri, Nov 17, 2006",Box Score,Toronto Raptors,100,Los Angeles Lakers,107,,,2006-11-17 00:00:00,107,100,,,,,,,,,,,,,,,,,,,
123,124,"Fri, Nov 17, 2006",Box Score,Dallas Mavericks,115,Memphis Grizzlies,103,,,2006-11-17 00:00:00,103,115,,,,,,,,,,,,,,,,,,,
124,125,"Fri, Nov 17, 2006",Box Score,New York Knicks,100,Miami Heat,76,,,2006-11-17 00:00:00,76,100,,,,,,,,,,,,,,,,,,,
125,126,"Fri, Nov 17, 2006",Box Score,Philadelphia 76ers,94,Phoenix Suns,106,,,2006-11-17 00:00:00,106,94,,,,,,,,,,,,,,,,,,,
126,127,"Fri, Nov 17, 2006",Box Score,Chicago Bulls,83,San Antonio Spurs,100,,,2006-11-17 00:00:00,100,83,,,,,,,,,,,,,,,,,,,
127,128,"Fri, Nov 17, 2006",Box Score,Utah Jazz,118,Seattle SuperSonics,109,,,2006-11-17 00:00:00,109,118,,,,,,,,,,,,,,,,,,,
128,129,"Sat, Nov 18, 2006",Box Score,Miami Heat,93,Atlanta Hawks,88,OT,,2006-11-18 00:00:00,88,93,,,,,,,,,,,,,,,,,,,
129,130,"Sat, Nov 18, 2006",Box Score,Memphis Grizzlies,84,Dallas Mavericks,89,,,2006-11-18 00:00:00,89,84,,,,,,,,,,,,,,,,,,,
130,131,"Sat, Nov 18, 2006",Box Score,Toronto Raptors,109,Denver Nuggets,117,,,2006-11-18 00:00:00,117,109,,,,,,,,,,,,,,,,,,,
131,132,"Sat, Nov 18, 2006",Box Score,Houston Rockets,92,Detroit Pistons,104,,,2006-11-18 00:00:00,104,92,,,,,,,,,,,,,,,,,,,
132,133,"Sat, Nov 18, 2006",Box Score,Seattle SuperSonics,95,Golden State Warriors,107,,,2006-11-18 00:00:00,107,95,,,,,,,,,,,,,,,,,,,
133,134,"Sat, Nov 18, 2006",Box Score,Philadelphia 76ers,97,Los Angeles Clippers,103,OT,,2006-11-18 00:00:00,103,97,,,,,,,,,,,,,,,,,,,
134,135,"Sat, Nov 18, 2006",Box Score,Indiana Pacers,102,Milwaukee Bucks,100,,,2006-11-18 00:00:00,100,102,,,,,,,,,,,,,,,,,,,
135,136,"Sat, Nov 18, 2006",Box Score,New Orleans/Oklahoma City Hornets,99,Minnesota Timberwolves,96,,,2006-11-18 00:00:00,96,99,,,,,,,,,,,,,,,,,,,
136,137,"Sat, Nov 18, 2006",Box Score,Portland Trail Blazers,86,New Jersey Nets,68,,,2006-11-18 00:00:00,68,86,,,,,,,,,,,,,,,,,,,
137,138,"Sat, Nov 18, 2006",Box Score,Boston Celtics,122,New York Knicks,118,,,2006-11-18 00:00:00,118,122,,,,,,,,,,,,,,,,,,,
138,139,"Sat, Nov 18, 2006",Box Score,Charlotte Bobcats,83,Orlando Magic,97,,,2006-11-18 00:00:00,97,83,,,,,,,,,,,,,,,,,,,
139,140,"Sat, Nov 18, 2006",Box Score,Phoenix Suns,117,Utah Jazz,120,OT,,2006-11-18 00:00:00,120,117,,,,,,,,,,,,,,,,,,,
140,141,"Sat, Nov 18, 2006",Box Score,Cleveland Cavaliers,99,Washington Wizards,111,,,2006-11-18 00:00:00,111,99,,,,,,,,,,,,,,,,,,,
141,142,"Sun, Nov 19, 2006",Box Score,Chicago Bulls,72,Los Angeles Lakers,82,,,2006-11-19 00:00:00,82,72,,,,,,,,,,,,,,,,,,,
142,143,"Sun, Nov 19, 2006",Box Score,San Antonio Spurs,108,Sacramento Kings,99,,,2006-11-19 00:00:00,99,108,,,,,,,,,,,,,,,,,,,
143,144,"Mon, Nov 20, 2006",Box Score,Dallas Mavericks,93,Charlotte Bobcats,85,,,2006-11-20 00:00:00,85,93,,,,,,,,,,,,,,,,,,,
144,145,"Mon, Nov 20, 2006",Box Score,Phoenix Suns,113,Golden State Warriors,110,,,2006-11-20 00:00:00,110,113,,,,,,,,,,,,,,,,,,,
145,146,"Mon, Nov 20, 2006",Box Score,Orlando Magic,86,Memphis Grizzlies,95,,,2006-11-20 00:00:00,95,86,,,,,,,,,,,,,,,,,,,
146,147,"Mon, Nov 20, 2006",Box Score,Houston Rockets,97,New York Knicks,90,,,2006-11-20 00:00:00,90,97,,,,,,,,,,,,,,,,,,,
147,148,"Mon, Nov 20, 2006",Box Score,San Antonio Spurs,107,Portland Trail Blazers,98,,,2006-11-20 00:00:00,98,107,,,,,,,,,,,,,,,,,,,
148,149,"Mon, Nov 20, 2006",Box Score,New Jersey Nets,87,Seattle SuperSonics,99,,,2006-11-20 00:00:00,99,87,,,,,,,,,,,,,,,,,,,
149,150,"Mon, Nov 20, 2006",Box Score,Toronto Raptors,96,Utah Jazz,101,,,2006-11-20 00:00:00,101,96,,,,,,,,,,,,,,,,,,,
150,151,"Tue, Nov 21, 2006",Box Score,Memphis Grizzlies,94,Cleveland Cavaliers,97,,,2006-11-21 00:00:00,97,94,,,,,,,,,,,,,,,,,,,
151,152,"Tue, Nov 21, 2006",Box Score,Washington Wizards,80,Dallas Mavericks,107,,,2006-11-21 00:00:00,107,80,,,,,,,,,,,,,,,,,,,
152,153,"Tue, Nov 21, 2006",Box Score,Chicago Bulls,109,Denver Nuggets,113,,,2006-11-21 00:00:00,113,109,,,,,,,,,,,,,,,,,,,
153,154,"Tue, Nov 21, 2006",Box Score,Milwaukee Bucks,88,Indiana Pacers,93,,,2006-11-21 00:00:00,93,88,,,,,,,,,,,,,,,,,,,
154,155,"Tue, Nov 21, 2006",Box Score,Los Angeles Clippers,101,Los Angeles Lakers,105,,,2006-11-21 00:00:00,105,101,,,,,,,,,,,,,,,,,,,
155,156,"Tue, Nov 21, 2006",Box Score,Miami Heat,86,New Orleans/Oklahoma City Hornets,101,,,2006-11-21 00:00:00,101,86,,,,,,,,,,,,,,,,,,,
156,157,"Tue, Nov 21, 2006",Box Score,Detroit Pistons,97,Philadelphia 76ers,87,,,2006-11-21 00:00:00,87,97,,,,,,,,,,,,,,,,,,,
157,158,"Wed, Nov 22, 2006",Box Score,Boston Celtics,83,Charlotte Bobcats,92,,,2006-11-22 00:00:00,92,83,,,,,,,,,,,,,,,,,,,
158,159,"Wed, Nov 22, 2006",Box Score,Atlanta Hawks,98,Detroit Pistons,103,,,2006-11-22 00:00:00,103,98,,,,,,,,,,,,,,,,,,,
159,160,"Wed, Nov 22, 2006",Box Score,Denver Nuggets,115,Golden State Warriors,112,,,2006-11-22 00:00:00,112,115,,,,,,,,,,,,,,,,,,,
160,161,"Wed, Nov 22, 2006",Box Score,Washington Wizards,82,Houston Rockets,86,,,2006-11-22 00:00:00,86,82,,,,,,,,,,,,,,,,,,,
