date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linel1,lineray1,lineray2,linedunk,lineadj,lineavgadj,linegabe
2/6/2006,New Jersey,99,New orleans,91,6.5,4.12,3.62,2.78,4.43,5.5,2.22,7,2.8,4.12,4.15,.,7,2.6,5.39,4.67,-2.34
2/6/2006,Philadelphia,81,Houston,87,3,2.98,4.52,5.9,3.18,3.5,2.49,4.2,2.4,3.16,3.19,.,1,1.5,1.06,1.47,-1.6
2/6/2006,Phoenix,101,Minnesota,103,9.5,9.35,8.3,7.64,9.91,10.5,7.13,10.8,5.9,14.35,14.35,.,8,11.1,12.39,11.82,3.04
2/6/2006,Utah,109,Chicago,107,4,2.33,4.06,4.85,3.16,3.5,0.41,2.5,1.5,1.05,1.1,.,4,1.2,3.5,1.44,-3.44
2/6/2006,Washington,94,Orlando,82,6.5,4.64,5.09,4.81,5.37,6,3.44,6.9,3.4,7.88,7.9,.,-1,6.3,7.33,6.85,-1.41
2/7/2006,Atlanta,99,Detroit,98,-10,-9.86,-11.34,-12.29,-10.83,-9,-8.48,-7.8,-7.8,-10.66,-10.73,.,-13,-8,-9.97,-9.87,-14.53
2/7/2006,Dallas,102,LA Lakers,87,11,7.98,8.54,10.56,7.01,10.5,6.46,10.2,6.2,12.84,12.84,.,5,5.6,11.56,8.65,2.29
2/7/2006,New York,82,LA Clippers,85,-7,-6.67,-5.5,-5.15,-5.87,-7,-4.99,-4,-3.9,-15.12,-9.56,.,-2,-12.3,-9.52,-9.24,-10.58
2/7/2006,Sacramento,104,Memphis,96,1.5,0.31,-1.39,-0.93,-1.87,2,-1.11,2.9,-0.7,3.63,3.62,.,-1,1.6,1.89,0.86,-7.35
2/8/2006,Charlotte,100,Philadelphia,92,-6,.,-1.08,-2.49,0.21,-4.5,-1.6,0.4,-0.8,2.93,2.95,.,2,.,-4.6,12.2,-6.28
2/8/2006,Denver,107,Chicago,110,5.5,3.03,6.07,6.33,5.81,5.5,1.66,4.6,3,1.22,1.24,.,1.5,0.1,4.38,2.82,-1.39
2/8/2006,Detroit,97,LA Clippers,87,8,7.25,8.78,9.64,8.1,6.5,5.51,8.6,6.2,4.74,4.82,.,11,4.2,7.94,6.68,0.84
2/8/2006,Houston,78,LA Lakers,89,6,2.18,0.44,0.32,0.51,6.5,0.76,3.9,0.6,1.73,1.73,.,1,8.6,2.92,-0.48,-5.84
2/8/2006,Indiana,101,Portland,69,6.5,8.79,8.6,6.85,10.62,5,5.59,10.8,5.8,11.07,11.09,.,14.5,5.1,8.95,11.09,2.65
2/8/2006,Milwaukee,94,Orlando,89,6,5.08,6.76,7.02,6.53,4.5,3.13,6,3.4,5.93,5.95,.,2,6.6,4.42,4.2,-1.12
2/8/2006,Minnesota,91,Cleveland,97,1.5,1.02,0.79,1.27,0.11,.,-0.7,3.3,0.6,1.97,1.99,.,0.01,1.6,2.93,3.18,-6.29
2/8/2006,New Jersey,96,New York,83,11,10.46,10.36,10.48,10.26,10.5,6.97,13.2,6.9,14.95,9.83,.,7.5,13.4,11.84,11.69,2.25
2/8/2006,New orleans,109,Seattle,102,4.5,7.36,7.59,7.54,8.02,5.5,4.98,8.1,4.3,12.18,12.2,.,3.5,10.3,8.17,9.87,1.03
2/8/2006,Phoenix,108,Memphis,102,8,6.65,5.99,5.08,7.69,7,4.68,8.2,4.1,7.93,7.93,.,7,8.5,9.79,7.95,-0.2
2/8/2006,Toronto,118,San Antonio,125,-6.5,-6.35,-7.56,-9.21,-6.34,-7,-5.05,-4.2,-5.1,-6.01,-6.02,.,-9.5,-5.4,-6.21,-7.21,-12.45
2/8/2006,Washington,129,Golden State,124,4,2.49,2.96,3.02,2.9,4,1.59,4.6,2,7.03,12.24,.,-3,1.8,5.08,4.74,-3.11
2/9/2006,Dallas,112,Miami,76,5,5.77,6.43,8.32,5.13,4.5,3.65,6.9,4.3,8.28,8.28,.,2.5,7.1,6.38,6.38,-0.13
2/9/2006,Sacramento,98,Chicago,80,6.5,3.42,3.18,3.33,3.03,4.5,1.25,3.5,1.6,5.83,5.84,.,5,3.8,5.97,3.15,-2.77
2/10/2006,Boston,115,Portland,83,5,4.94,4.61,3.08,6.22,6.5,2.8,6.7,3.5,6.44,6.45,.,8,2.8,5.83,5.69,-2.52
2/10/2006,Charlotte,73,Toronto,88,-2,1.76,2.04,1.93,2.09,-2.5,-0.05,1.7,1,1.11,1.12,.,6,0.3,-1.78,0.08,-3.92
2/10/2006,Denver,113,Dallas,104,-4,-5.15,-3.08,-4.23,-2.41,-4.5,-4.56,-2.3,-2.8,-11.82,-11.81,.,-3.5,-9.6,-4.49,-5.31,-9.88
2/10/2006,Indiana,107,Golden State,95,4.5,5.1,5.75,5.04,6.57,4.5,3.31,7.5,4,6.38,11.58,.,5.5,2.5,7.1,7.89,-0.73
2/10/2006,LA Clippers,91,Memphis,87,4.5,5,3.92,4.35,3.42,4.5,2.6,6.4,2.2,11.83,11.83,.,0.01,9.2,5.64,6.71,-2.48
2/10/2006,Minnesota,80,Utah,94,4.5,5.07,5.26,3.47,7.26,5.5,2.76,6.4,3.6,4.37,4.37,.,7,5.7,3.81,5.97,-1.5
2/10/2006,New Jersey,73,San Antonio,83,-2.5,-1.44,-2.73,-3.51,-2.23,-2.5,-2.08,0.6,-1.8,-1.07,-1.06,.,-2,0.6,-2.24,-1.47,-8.32
2/10/2006,New orleans,111,New York,100,6,9.81,10.01,10.85,9.19,6.5,6.5,11.2,6.2,16.25,11.09,.,3.5,14.8,8.24,11.04,1.2
2/10/2006,Orlando,73,Detroit,84,-7.5,-6.63,-8.05,-9.04,-7.33,-6.5,-6.82,-4.5,-5.8,-7.49,-7.51,.,-7,-5.1,-7.34,-7,-12.6
2/10/2006,Phoenix,112,Sacramento,104,9,8.86,9.95,8.84,11.63,9,6.59,9.6,6.9,7.94,7.95,.,11,8.4,9.41,8.79,3.43
2/10/2006,Seattle,99,Atlanta,91,6.5,4.59,4.82,5.56,3.73,6,2.19,7.5,3.2,6.46,6.47,.,6,2.1,5.34,4.75,-3
2/10/2006,Washington,101,Cleveland,89,1.5,0.44,-0.65,-0.04,-1.51,1.5,-0.3,1.9,-0.7,8.19,8.19,.,-8,4,3.35,3.4,-6.52
2/11/2006,Cleveland,91,Golden State,99,7.5,6.71,7.57,6.88,8.52,7,3.97,7.5,4.8,7.33,12.78,.,8,.,8.71,8.59,0.81
2/11/2006,Houston,102,Utah,88,6,2.7,2.56,0.72,4.48,6,1.63,5.1,1.8,2.18,2.18,.,3,.,2.23,0.33,-3.52
2/11/2006,LA Lakers,99,Memphis,100,4.5,2.37,2.71,2.63,2.77,4,0.93,5.1,1.3,3.82,3.82,.,0.01,.,5.46,3.04,-4.43
2/11/2006,Milwaukee,99,Charlotte,93,11.5,8.28,9.54,10.4,8.77,10,5.2,10,5.4,13.22,13.21,.,5,.,9.14,7.34,0.68
2/11/2006,Minnesota,94,New orleans,100,6,3.05,2.85,1.51,4.17,5.5,0.55,3.4,2.3,-0.09,-0.1,.,9.5,.,4.68,3.11,-3.25
2/12/2006,Boston,102,Orlando,94,4,3.57,4.08,3.2,4.82,4,2.5,5.7,2.6,5.54,5.53,.,1,3.2,4.4,4.52,-4.3
2/12/2006,Houston,90,New York,83,9.5,8.74,7.64,7.05,8.19,9.5,5.71,10.5,5.4,14.86,7.86,.,6,12.2,8.07,7.3,-1.07
2/12/2006,Indiana,88,San Antonio,92,-2,-1.13,-2.43,-4.31,-0.76,-5,-1.55,0.2,-1.4,-1.66,-1.66,.,1,-0.6,0.56,0.26,-7.62
2/12/2006,LA Clippers,91,Chicago,97,7,7.57,8.49,8.19,8.8,7,4.85,7.2,4.7,12.9,12.89,.,6,7.9,7.23,8.44,1.67
2/12/2006,Miami,100,Detroit,98,0,-0.95,-1.97,-2.98,-1.15,1,-1.47,2.1,-1.3,-0.77,-0.72,.,-2.5,0.5,-0.05,-0.7,-7.05
2/12/2006,New Jersey,94,Milwaukee,79,8,5.06,4.4,3.81,4.99,6.5,3.52,8.8,3.6,4.14,4.13,.,5.5,6.1,7.72,5.88,-1.32
2/12/2006,Sacramento,109,Atlanta,84,9,8.42,7.58,7.05,8.16,8.5,5.34,10.4,5.2,11.97,11.97,.,10,9.2,9.68,9.34,0.26
2/12/2006,Seattle,112,Denver,120,1,0.26,-0.97,-0.22,-2.06,2,-1.08,1.6,-0.6,3.12,3.11,.,2.5,-1.2,0.89,1.93,-7.1
2/12/2006,Toronto,114,Portland,81,7,5.61,3.86,2.78,5.1,6.5,4.12,8.3,3.5,8.86,8.87,.,4,8.2,8.64,7.08,-2.08
2/12/2006,Washington,107,Philadelphia,97,0,5.65,4.76,3.61,5.96,5.5,3.4,6.6,2.9,15.14,15.14,.,1,6.6,1.9,7.72,-1.82
2/13/2006,Charlotte,83,Portland,91,3.5,4.02,2.61,0.91,4.52,2,1.9,4.1,2.1,4.74,4.75,.,7,6.9,6.44,5.56,-3
2/13/2006,Cleveland,101,San Antonio,87,-2,-1.33,-1.37,-3.42,0.51,-2.5,-1.85,-0.9,-1.2,-3.86,-3.86,.,3.5,-3.4,-1.45,-1.4,-6.92
2/13/2006,Dallas,100,New York,72,15,16.68,16.4,17.54,15.55,14.5,12.1,17.5,11.3,29.36,22.61,.,10,20.1,17.86,19.21,7.78
2/13/2006,Golden State,79,Memphis,81,-2.5,1.86,0.44,0.65,0.19,-3,0.48,3.3,0,4.77,-2.02,.,0.01,5.5,-2.6,2.19,-5.89
2/13/2006,LA Lakers,94,Utah,88,5.5,5.64,5.87,4.21,7.7,6,3.69,7.5,4,7.91,7.92,.,5,5.1,5.05,5.95,-0.45
2/13/2006,Minnesota,94,Toronto,98,5,4.87,6.83,6.69,7,7,1.77,4.5,4,1.72,1.74,.,13,0.3,3.2,2.9,-1.45
2/13/2006,New orleans,97,Washington,96,4,3.99,4.43,5.82,3.1,3,1.59,6.1,2.6,4.59,4.59,.,4.5,3.6,6.01,5.11,-2.89
2/14/2006,Chicago,101,Sacramento,105,2,2.57,2.69,3.49,1.87,3.5,1.26,6,2.4,2.64,2.64,.,1,1.9,0.66,1.62,-3.73
2/14/2006,Detroit,85,New Jersey,71,9,9.61,10.24,11.03,9.63,9.5,6.76,9.8,7.2,12.95,12.98,.,11.5,8,9.5,9.63,2.98
2/14/2006,LA Clippers,97,Houston,128,4,7.26,7.9,8.27,7.55,4.5,4.65,7.8,4.8,14.79,14.79,.,5,5.2,3.2,6.49,1.78
2/14/2006,Miami,107,Orlando,93,11,9.51,10.22,10.22,10.23,10,7.76,12.1,7,10.6,10.61,.,7.5,10.7,11.29,10.93,3.15
2/14/2006,Milwaukee,106,Seattle,91,5.5,6.45,7.37,7.12,7.83,5.5,3.87,6.2,4,9.1,9.11,.,5,8.5,6.05,6.69,0.22
2/15/2006,Boston,109,Cleveland,113,-3.5,-1.38,-2.06,-2.11,-2.31,-3,-1.8,0.8,-1.4,0.2,0.2,.,-6,1.6,-2,0.42,-8.94
2/15/2006,Charlotte,94,New Jersey,95,-6.5,-3.97,-3.82,-4.56,-3.23,-6.5,-3.72,-4.3,-2.7,-5.35,-5.35,.,-1.5,-6.4,-6.01,-4.79,-8.02
2/15/2006,Dallas,103,Washington,97,9.5,10.36,10.23,12,8.79,10,7.1,12.2,7.5,14.6,14.6,.,11,9.7,12.2,12.91,3.53
2/15/2006,Denver,101,Phoenix,116,-2.5,-2.19,-0.71,0.44,-2.24,-2,-2.71,1.4,-1.4,-2.82,-2.82,.,-8.5,-1.7,-3.95,-2.5,-8.09
2/15/2006,Golden State,88,LA Clippers,81,-2.5,1.72,0.39,0.18,0.59,-2,0.27,3.8,0.7,3.51,-3.59,.,3,.,-3.48,0.96,-5.77
2/15/2006,Indiana,88,Milwaukee,77,6.5,6.03,4.75,3.21,6.41,6,4.39,9.1,4.3,5.34,5.35,.,8.5,7,8.88,8.71,-0.42
2/15/2006,LA Lakers,110,Atlanta,114,9.5,9.57,10.31,9.6,11.06,10,6.74,12.3,6.9,9.38,9.38,.,11,9.6,10.52,10.39,2
2/15/2006,Memphis,84,Sacramento,78,6,4.73,7.17,6.9,7.5,6,2.97,6.4,4.6,1.74,1.75,.,7,0.7,5.55,3.88,-0.1
2/15/2006,Minnesota,102,Seattle,92,6.5,6.02,7.05,5.5,8.85,5,4.16,6.3,4.6,3.66,3.67,.,10,5.1,8.08,7.51,-0.13
2/15/2006,New York,98,Toronto,96,-4,-1,0.69,0.78,0.6,-3.5,-2.56,-0.2,-0.2,-5.96,1.12,.,6,-6.5,-6.82,-4.53,-4.85
2/15/2006,New orleans,102,Portland,86,9,9.66,8.78,9,8.86,9,6.52,10.9,5.9,13.58,13.58,.,7.5,15,12.08,11.97,1.46
2/15/2006,Orlando,100,Miami,110,-5.5,-3.02,-3.68,-3.55,-3.79,-5.5,-4.55,-2.1,-2.8,-1.1,-1.1,.,-1.5,-4.8,-4.8,-3.37,-9.62
2/15/2006,Philadelphia,103,San Antonio,100,-6,-5.48,-5.67,-6,-5.7,-5.5,-4.19,-3.6,-3.8,-10.57,-10.57,.,-5.5,-4.5,-6.7,-6.38,-10.95
2/16/2006,Chicago,117,Philadelphia,84,5,4.9,2.87,2.33,3.47,3,2.37,7.8,2.6,11.1,11.1,.,4,5.5,5.38,4.8,-3.13
2/16/2006,Phoenix,109,Houston,75,5,9.02,9.84,9.62,10.59,5.5,7,10,6.9,9.27,9.3,.,12,6.8,4.36,7.48,3.91
2/21/2006,Cleveland,105,Orlando,92,9,9.76,10.33,9.64,11.17,9,7.01,10.5,6.6,12.98,13,.,.,10.4,10.06,11.69,3.76
2/21/2006,Dallas,93,LA Clippers,91,8.5,9.16,8.01,9.55,6.93,9,6.55,10.6,6.1,10.1,10.09,.,.,14.3,10.07,10.67,1.9
2/21/2006,Denver,100,Charlotte,84,11.5,9.36,9.9,11.25,8.85,10.5,6.09,12.5,6.5,9.76,9.78,.,.,10.6,10.09,9.98,1.11
2/21/2006,Detroit,97,Atlanta,87,14,14.66,17.3,17.72,17.08,14,12.4,16.9,11.8,12.94,13.2,.,.,13.8,15.08,15.36,8.31
2/21/2006,Indiana,97,New orleans,75,5.5,4.91,3.99,2.07,5.95,5,2.97,6.4,3.5,8.38,8.44,.,.,5.1,6.66,6.88,-1.48
2/21/2006,LA Lakers,99,Portland,82,10,9.51,9,7.57,10.81,10,6.57,11.1,6.6,13.8,13.82,.,.,10.1,11.96,11.09,1.64
2/21/2006,Memphis,94,Toronto,88,6,7.62,9.71,9.86,9.64,6.5,4.53,8.4,6.1,9.5,9.58,.,.,5.3,5.3,5.87,1.98
2/21/2006,Milwaukee,85,New Jersey,89,1,2.05,2.29,2.59,1.97,1,-0.11,1.2,0.7,5.88,5.89,.,.,2.1,-0.43,0.78,-4.78
2/21/2006,Sacramento,102,Golden State,77,7.5,4.18,3.2,3.02,3.38,7.5,1.78,5.8,2,7.66,13.96,.,.,5.6,8.16,5.3,-3.26
2/21/2006,San Antonio,103,Seattle,78,13,13.96,14.85,14.82,15.4,13.5,10.11,14.8,9.6,19.17,19.21,.,.,13.8,15.23,15.9,7.39
2/21/2006,Utah,83,Boston,103,6.5,4.42,4.6,6.75,2.38,5,1.93,6.5,2.9,6.78,6.8,.,.,3.7,7.27,4.8,-1.92
2/21/2006,Washington,90,Minnesota,78,7,6.45,4,3.81,4.2,6,3.51,7.1,2.4,14,13.98,.,.,10.1,9.17,9.51,-1.73
2/22/2006,Atlanta,109,Seattle,114,5,4,2.63,1.93,3.63,1.5,2.03,4.2,1.7,10.52,10.56,.,.,.,8,6.73,-3
2/22/2006,Chicago,97,Milwaukee,91,5.5,5.17,2.08,1.63,2.52,4.5,2.98,8.8,2.8,12.29,12.29,.,.,.,5.64,6.06,-3.24
2/22/2006,Houston,106,LA Clippers,102,5,0.86,-0.11,-0.34,0.08,4.5,-0.21,3.5,0.3,1.8,1.78,.,.,.,2.11,-1.7,-6.85
2/22/2006,New Jersey,96,Orlando,93,11,8.12,8.83,9.07,8.61,9,6.17,10.6,5.6,8.65,8.68,.,.,.,11.32,9.65,1.51
2/22/2006,New York,83,Miami,103,-9.5,-6.42,-6.3,-6.26,-6.35,-8.5,-6.84,-5.2,-5,-8.88,-3.43,.,.,.,-10.33,-8.22,-10.6
2/22/2006,New orleans,76,Utah,82,5,5.94,6.21,6.07,6.58,5,4.3,7.3,3.5,7.9,7.91,.,.,.,5.53,6.83,-0.46
2/22/2006,Philadelphia,116,Cleveland,107,1,-1.41,-1.43,0.08,-3.13,.,-2.02,0.3,-1.2,-2.52,-2.52,.,.,.,1.26,-0.23,-7.99
2/22/2006,Phoenix,103,Boston,94,13.5,11.48,11.24,11.16,12.23,12.5,8.44,12.5,8,16.56,16.58,.,.,.,15.38,12.87,6.13
2/22/2006,Portland,106,Charlotte,110,4,4.29,4.76,6.66,2.62,3,1.86,6.9,2.5,5.2,5.23,.,.,.,3.62,5.49,-3
2/23/2006,Dallas,97,Memphis,87,8,8.22,7.49,9.07,6.5,8,6.1,9.3,5.1,11.09,11.08,.,.,10.4,10.06,10.31,.
2/23/2006,Detroit,88,Indiana,83,9.5,7.87,9.92,11.79,8.21,8.5,5.8,9.2,6.5,7.22,7.42,.,.,6.4,11.36,9.52,.
2/23/2006,LA Lakers,106,Sacramento,85,3,2.61,4.86,5.08,4.65,3,1.81,4.4,3.2,-1.87,-1.84,.,.,1,2.38,1.78,.
2/24/2006,Chicago,87,Detroit,95,-5,-2.61,-6.14,-7.14,-5.52,-4.5,-4.52,-0.2,-4.1,4.08,3.92,.,.,-0.9,-5.05,-2.65,-11.25
2/24/2006,Cleveland,94,Washington,102,6,5.2,6.68,6.32,7.27,5.5,2.83,6.9,4.2,5.5,5.52,.,.,3.4,7.27,6.62,-0.47
2/24/2006,Houston,91,Golden State,88,8,3.61,3.21,2.84,3.56,6.5,1.61,5.2,2.1,4.25,10.56,.,.,5.7,6.11,2.55,-4.1
2/24/2006,Indiana,112,Atlanta,117,9,11.27,10.88,9.69,12.24,9.5,8.58,12.9,7.6,13.78,13.81,.,.,14.1,11.78,14,3.35
2/24/2006,LA Clippers,102,LA Lakers,83,2.5,3.87,4.34,4.47,4.21,2,1.84,5.1,2.3,9.16,9.17,.,.,0,1.12,3.02,-2.44
2/24/2006,Memphis,80,San Antonio,83,-4,-0.64,-1.42,-2.04,-0.96,-3,-1.58,0.8,-0.6,-1.19,-1.18,.,.,1.1,-3.06,-1.04,-7.18
2/24/2006,Milwaukee,111,Philadelphia,116,4,4.84,4.72,4.3,5.2,3,1.76,5,2.4,9.69,9.72,.,.,5.5,4.1,4.4,-2.63
2/24/2006,Minnesota,101,Denver,102,2.5,2.19,2.35,1.34,3.34,2,0.41,2.4,1.4,4.31,4.34,.,.,2.1,2.8,3.46,-4.62
2/24/2006,New York,90,New Jersey,94,-5.5,-4.49,-4.23,-4.56,-3.92,-4.5,-4.59,-3.4,-3.1,-6.35,-0.21,.,.,-5.5,-7.04,-6.3,-7.92
2/24/2006,Orlando,102,Seattle,89,2,4.54,3.79,2.75,5.21,.,2.65,5.2,2.5,7.25,7.26,.,.,6.2,4.23,6,-2.73
2/24/2006,Portland,96,Boston,102,-2,-1.47,0.42,2.55,-1.92,-1.5,-1.88,0.4,-0.4,-3.84,-3.82,.,.,-5.2,-1.81,-0.85,-4.32
2/25/2006,Atlanta,89,Milwaukee,99,-1.5,0.46,-1.24,-1.22,-1.28,0,-0.63,3.3,-0.1,2.28,2.3,.,.,0.9,-1.05,1.62,-5.77
2/25/2006,Dallas,115,Toronto,113,10,12.09,13.68,15.56,12.35,11,9.19,12.5,9,13.83,13.86,.,.,12.2,10.7,12.09,6.57
2/25/2006,Miami,115,Seattle,106,15,12.26,11.68,10.5,13.17,14,10.22,13.2,8.2,14.65,14.66,.,.,15.9,17.48,14.83,4.85
2/25/2006,Philadelphia,108,Chicago,102,3.5,1.25,3.74,4.47,2.96,4,0.72,2.2,1.6,-3.58,-3.58,.,.,0.4,2.15,0.85,-3.63
2/25/2006,Phoenix,136,Charlotte,121,14,16.24,14.76,14.48,15.78,14.5,12.09,17.8,10.6,23.4,23.43,.,.,19.5,14.76,17.69,7.19
2/25/2006,San Antonio,92,Golden State,75,12,10.11,11.88,12.86,11.07,11.5,7.23,11.9,7.5,10.9,17.26,.,.,9.3,12.41,11.17,4.28
2/25/2006,Utah,95,New orleans,100,2.5,1.38,1.24,1.47,0.79,3,-0.09,4.1,1.3,1.96,1.99,.,.,0.1,1.22,0.66,-5.04
2/25/2006,Washington,110,New York,89,9.5,11.74,10.07,9.54,10.59,9.5,8.47,12.2,6.8,19.27,13.19,.,.,15.3,11.87,14.39,1.41
2/26/2006,Detroit,90,Cleveland,78,8.5,9.01,9,10.89,7.23,9,6.79,10.7,6.6,10.19,10.39,.,.,10.7,10.26,10.6,1.34
2/26/2006,LA Lakers,111,Boston,112,7.5,5.45,6.2,6.72,5.8,6.5,3.6,7.1,4.2,5.44,5.46,.,.,5.3,8.11,5.91,0.83
2/26/2006,Minnesota,105,Memphis,99,-2.5,-0.47,0.47,-0.3,1.19,0,-0.98,0.5,-0.2,-2.11,-2.09,.,.,-1.4,-2.96,-0.44,-6.65
2/26/2006,New Jersey,91,Indiana,101,5.5,1.97,3.36,4.93,1.66,6.5,0.68,5.2,1.6,-2.05,-2.06,.,.,1.8,6.38,3.88,-4.43
2/26/2006,Orlando,84,Houston,89,-4.5,0.73,1.12,1.3,0.94,-3,-0.67,2.2,0.5,0.11,0.15,.,.,0.7,-5.47,-1.01,-4.88
2/26/2006,Portland,75,New orleans,88,-4,-3.24,-2.82,-2.87,-3.21,-4.5,-3.38,-1.3,-1.8,-5.65,-5.62,.,.,-4.5,-4.86,-2.89,-6.92
2/27/2006,Atlanta,104,New Jersey,102,-1,-1.53,-3.06,-3.28,-2.87,-3.5,-2.98,-1.2,-2.1,2.6,2.62,.,.,-0.9,-0.92,-1.32,-7.62
2/27/2006,Cleveland,72,Detroit,84,-3,-2.35,-2.43,-4.33,-0.71,-2,-3.52,-0.7,-2.4,-1.32,-1.47,.,.,-3.5,-2.54,-1.9,-8.03
2/27/2006,Dallas,104,Philadelphia,92,10,11.41,11.31,11.77,11.52,10.5,8.68,12.8,7.7,14,13.98,.,.,13.4,12.91,13.55,5.11
2/27/2006,Denver,89,Milwaukee,110,7,3.94,4.38,4.48,4.29,6,3.2,7.5,3.4,-0.89,-0.88,.,.,5.6,6.44,4.55,-1.26
2/27/2006,Golden State,108,Utah,117,3,4.74,4.16,2.66,5.84,4,3.03,6.4,2.7,7.52,1.1,.,.,5,1.86,4.68,-1.94
2/27/2006,Houston,94,Phoenix,111,-1.5,-3.07,-3.11,-2.48,-4.21,-1,-4.21,-0.7,-2.9,-4.56,-4.57,.,.,-2.4,-5.02,-5.73,-10.98
2/27/2006,LA Clippers,95,Charlotte,87,10,11.13,11.28,11.62,11.14,9.5,8.35,13.4,7.3,15.93,15.95,.,.,10.2,9.22,11.72,2.97
2/27/2006,Memphis,108,Washington,98,3,3.51,4.98,5.43,4.51,3,1.45,5.9,3.5,2.16,2.2,.,.,1.6,3.55,3.47,-1.95
2/27/2006,Miami,101,Toronto,94,10,8.74,10.63,11.11,10.24,9,6.89,10.1,6.9,6.75,6.79,.,.,9.2,8.81,7.51,3.48
2/27/2006,Sacramento,115,Portland,91,15,10.97,8.14,6.74,9.98,13.5,7.26,12.5,6,19.42,19.43,.,.,14.9,17.87,13.98,0.3
2/27/2006,San Antonio,121,New York,93,15,16.96,17.36,17.97,16.88,15.5,12.96,18.4,11.6,23.61,17.37,.,.,17.3,16.52,18.31,7.56
2/28/2006,Chicago,111,Minnesota,100,6,5.34,2.06,3,1.13,5.5,2.8,8.3,2.2,11.66,11.67,.,.,8.3,6.94,6.72,-3.16
2/28/2006,LA Lakers,102,Orlando,87,9,7.37,7.57,7.34,7.81,8.5,5.43,9,5.1,9.19,9.18,.,.,7.7,9.57,8.27,1.16
2/28/2006,Seattle,114,New orleans,104,1,-2.3,-2.21,-2.11,-2.7,.,-3.1,1,-1,-5,-4.98,.,.,-3.2,-1.48,-2.7,-7.31
3/1/2006,Boston,96,Miami,103,-5.5,-1.77,-2.05,-3.04,-1.14,-5,-3.19,-0.1,-2,-1.72,-1.7,.,.,-1.2,-4.89,-2.03,-9.17
3/1/2006,Cleveland,90,Sacramento,97,3.5,3.19,6.55,6.22,7.05,2.5,2.42,4.5,4,-3.44,-3.41,.,.,1.6,3.45,3.51,-0.5
3/1/2006,Denver,98,Detroit,87,-4.5,-5.05,-4.87,-5.56,-4.56,-4.5,-5.56,-2.8,-4.1,-6.74,-6.86,.,.,-6,-5.79,-5.84,-10.58
3/1/2006,Golden State,98,Orlando,94,4,6.19,5.97,5.87,6.06,5.5,4.18,7.5,3.9,10.03,3.98,.,.,5.8,3.93,6.74,-0.83
3/1/2006,Houston,101,Philadelphia,106,5.5,4.31,3.39,2.2,4.67,5.5,2.18,6.2,2.4,6.49,6.47,.,.,6,4.34,2.98,-3.55
3/1/2006,LA Clippers,89,New orleans,67,7.5,5.17,4.75,3.43,6.04,6,3.57,6.3,3.5,6.14,6.15,.,.,7.2,6.6,5.39,-1.38
3/1/2006,Memphis,101,New York,99,11.5,12.67,12.24,11.91,12.6,11.5,9.69,13.8,8.7,19.09,13.18,.,.,12.9,13.48,13.77,3.02
3/1/2006,Minnesota,100,New Jersey,90,-2,0.76,1.62,0.59,2.62,0,0,1.7,1.1,-1.78,-1.77,.,.,1.1,-2.54,0.55,-4.68
3/1/2006,Phoenix,123,Milwaukee,110,10,10.47,9.19,7.82,11.15,10.5,8.58,12.3,7.4,13.71,13.72,.,.,12.3,10.96,11.33,4.34
3/1/2006,Portland,99,LA Lakers,93,-6.5,-4.34,-3.05,-1.61,-4.95,-7,-4.8,-2.5,-3,-7.22,-7.21,.,.,-6.3,-7.29,-4.66,-7.35
3/1/2006,Toronto,111,Atlanta,113,5.5,6.38,5.19,3.97,6.31,6,4.61,9.3,3.9,9.08,9.05,.,.,7.5,5.95,6.82,-1.84
3/1/2006,Utah,89,Charlotte,104,7,7.86,7.49,9.63,5.43,7,5.11,10.7,5.3,10.57,10.58,.,.,8.3,5.61,7.2,-1.21
3/1/2006,Washington,93,Indiana,99,4,1.76,1.88,2.33,1.33,4,0.78,3.3,0.8,-0.35,-0.37,.,.,4.1,6.15,4.86,-4.56
3/2/2006,Chicago,91,Cleveland,92,4,3.02,-0.44,0.49,-1.49,4,1.01,5.9,0.6,8.6,8.61,.,.,6,5.28,4.76,-6.38
3/2/2006,San Antonio,98,Dallas,89,5,3.43,4.41,3.25,5.01,4.5,1.45,5.7,2.2,4.29,4.34,.,.,2.1,6.01,4.2,-3.18
3/3/2006,Atlanta,93,Sacramento,102,-3.5,-2.04,-1.07,-0.23,-1.96,-5,-2.83,-1.2,-1.2,-4.15,-4.08,.,.,-2.7,-3.96,-2.21,-6.68
3/3/2006,Boston,99,Indiana,98,-1.5,-1.32,-0.44,-0.39,-0.73,-1.5,-1.79,1,-1,-5.25,-5.27,.,.,-1.1,-0.72,-0.26,-7.92
3/3/2006,Dallas,90,Charlotte,76,12,14.42,15.14,17.55,13.5,13.5,12.4,16.8,10.5,15.09,15.07,.,.,15.1,12.48,15.82,7.74
3/3/2006,Golden State,94,LA Lakers,106,-1,1.9,1.7,1.97,1.43,1,0.37,3.4,0.8,4.3,-0.88,.,.,1,-1.73,1.36,-4.84
3/3/2006,Houston,89,Denver,78,4,2.69,1.04,0.46,1.6,3.5,0.89,3.8,1,6.39,6.34,.,.,4.7,2.3,2.04,-5.49
