date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linesaggm,linenutshell,linefox,linedok,linetalis,linegrind,linepugh,linedonc,linegt,linedoi
02/07/2015,Philadelphia,89,Charlotte,81,-8,-5.09,-5.58,-5.14,-6.35,-6.5,-4.74,-3.5,-6.1,-0.6,-6,-9.81,-4.73,,-4.65,-4,,-5.02
02/07/2015,Utah,102,Sacramento,90,6,4.48,2.8,1.78,3.4,5.5,4.09,9,3.22,9.1,9,-0.01,4.54,,4.17,2.3,,4.91
02/07/2015,Washington,114,Brooklyn,77,6.5,7.47,6.23,6.11,6.67,5,6.19,9,6.02,6.7,8,11.05,6.7,,9.05,7.7,,7.66
02/08/2015,Charlotte,102,Indiana,103,-2,3.03,2.14,3.14,1.62,3,4.17,6,1.58,6.6,5,-0.56,0.37,,3.1,2.6,,3.67
02/08/2015,Cleveland,120,LA Lakers,105,14,11.4,9.55,9.46,9.24,13,9.72,10.9,10,20.3,14,13.03,9.29,,11.24,9.2,,12.33
02/08/2015,Detroit,101,Minnesota,112,8,7.44,7.9,7.19,8.56,7.5,7.28,9,7.98,1.3,8,6.98,7.42,,9.35,8.4,,7.33
02/08/2015,Houston,98,Portland,109,4.5,3.2,2.36,2.59,1.41,3.5,3.12,4,3.13,6.4,3,4.64,2.53,,2.55,2.7,,3.11
02/08/2015,Memphis,94,Atlanta,88,2.5,0.52,0.2,-1.03,0.75,3,1.22,1.9,0.44,-5.3,2,1.15,0.54,,1.7,1.4,,1.79
02/08/2015,Oklahoma City,131,LA Clippers,108,7.5,-0.52,-1.99,-1.84,-2.36,4,-1.03,1.5,-2.02,6.2,2,-2.42,-2.1,,-1.56,-1.6,,0.44
02/08/2015,Orlando,97,Chicago,98,-6.5,-5.9,-6.16,-6.78,-6.2,-5.5,-5.7,-4.2,-5.49,-5.2,-9,-6.93,-4.83,,-5.14,-4.4,,-6.69
02/08/2015,Sacramento,85,Phoenix,83,-7.5,-2.97,-3.08,-3.61,-2.25,-5.5,-2.06,-2.6,-3.37,-3.8,-2,-6.84,-2.95,,-1.24,-2.7,,-2.13
02/08/2015,Toronto,87,San Antonio,82,-2,2.13,2.28,2.14,2.71,1,3.5,3.4,1.99,1.6,4,-2.66,0.43,,4.02,2.3,,1.93
02/09/2015,Dallas,98,LA Clippers,115,9,3.24,2.06,2.36,2.18,8,3.91,4.3,1.47,5.9,7,3.31,1.96,3.29,1.99,1.5,,4.06
02/09/2015,Denver,114,Oklahoma City,124,-5.5,-3.08,-2.78,-2.38,-2.9,-6.5,-1.09,-2.6,-3.13,-2.4,-8,-6.51,-1.48,-3.39,-0.86,-2.3,,-3.34
02/09/2015,Indiana,93,San Antonio,95,-4.5,-3.03,-3.9,-4.66,-3.03,-5,-1.27,-0.4,-4.04,-1.4,0.01,-6.72,-3.69,-5.23,-2.15,-3.6,,-2.41
02/09/2015,Miami,109,New York,95,4,6.74,6.28,7.88,6.07,6,7.66,8.9,4.93,2.8,9,6.24,6.06,8.26,7.01,6.3,,6.97
02/09/2015,Milwaukee,103,Brooklyn,97,5.5,7.45,6.89,5.51,8.15,5,7.34,10.2,7.24,8.1,13,5.51,6.1,3.31,9.13,5.9,,7.92
02/09/2015,Minnesota,105,Atlanta,117,-6.5,-10.1,-12.9,-15.05,-11.88,-6.5,-8.95,-7.1,-12.19,-9.2,-7,-12.07,-9.53,-6.76,-10.78,-8.6,,-9.45
02/09/2015,New Orleans,96,Utah,100,3.5,4.92,5.34,5.7,4.33,6.5,5.44,5.2,6.02,5.7,2,3.85,5.06,5.59,4.61,6.1,,4.01
02/09/2015,Philadelphia,84,Golden State,89,-15.5,-13.82,-17.01,-15.23,-18.38,-16,-13.09,-11.3,-18.72,1.6,-14,-20.81,-17.15,-6.98,-16.57,-10.4,,-15.42
02/09/2015,Washington,96,Orlando,80,9.5,9.63,8.98,9.44,9.25,11,10.08,11,8.25,5.8,14,11.5,9.05,8.05,10.86,8.7,,9.92
02/10/2015,Charlotte,78,Detroit,106,1.5,2.9,2.26,3,2.02,2,4.03,5.5,1.75,6.5,6,-0.05,0.42,1.46,2.79,2.4,,2.52
02/10/2015,Chicago,104,Sacramento,86,10,8.95,7.49,7.82,7.59,10.5,9.06,12.8,7.08,11.3,11,8.14,6.8,9.16,8.98,7.5,,10.53
02/10/2015,LA Lakers,96,Denver,106,1.5,0.69,-0.37,-0.76,0.23,0,0.81,3.3,-0.56,-0.2,4,-0.42,-0.33,2.64,0.92,-0.6,,0.99
02/10/2015,Memphis,95,Brooklyn,86,13,10.91,10.97,10.81,11.15,11.5,10.77,12.4,11.23,7.4,13,12.87,9.37,9.03,12.43,9.4,,11.94
02/10/2015,Phoenix,118,Houston,127,2,-0.02,-1.1,-1.94,-0.22,0,0.19,1.9,-1.18,-0.5,0.01,-1.94,0.48,1.72,1.01,0.5,,0.85
02/11/2015,Boston,89,Atlanta,88,-6.5,-6.34,-7.15,-10.17,-6.02,-6.5,-4.89,-3.9,-5.65,-8.9,-5,-8.3,-4.77,-7.12,-5.16,-5.1,,-6.61
02/11/2015,Cleveland,113,Miami,93,12.5,8.93,7.04,5.83,7.75,11.5,6.46,8.3,7.75,16.3,11,9.25,6.83,10.91,9.65,8.1,,9.8
02/11/2015,Dallas,87,Utah,82,4.5,7.78,8.18,8.07,8.46,5,8.52,8.4,8.15,6.7,6,9.3,6.79,3.72,9.48,8.8,,8.34
02/11/2015,Detroit,87,San Antonio,104,-6.5,-2.87,-3.86,-4.87,-2.93,-6,-0.74,0.2,-3.76,-1.3,2,-9.12,-3.96,-4.55,-1.84,-3.2,,-2.3
02/11/2015,LA Clippers,110,Houston,95,3,3.25,2.14,0.41,4.13,3,3.02,6.7,2.12,-2.7,3,4.39,3.47,7.01,5.71,3.5,,2.62
02/11/2015,Milwaukee,111,Sacramento,103,10.5,7.95,6.66,6.23,6.98,7.5,8.6,11.6,6.83,13.9,13,7.01,5.76,3.75,8.01,5.8,,7.17
02/11/2015,Minnesota,91,Golden State,94,-9.5,-12.04,-15.9,-15.6,-15.89,-10,-10.96,-9.7,-16.5,-0.5,-10,-16.43,-13.92,-7.64,-14.51,-9.7,,-11.26
02/11/2015,New Orleans,93,Indiana,106,2.5,5.45,5.15,5.44,4.6,3.5,5.23,5.8,5.46,5,4,3,5.29,11.58,5.29,5.9,,4.58
02/11/2015,Oklahoma City,105,Memphis,89,4.5,0.69,-1.99,-3.93,-0.75,4,-1.56,3.5,-1.33,0.6,2,3.89,0.06,8.81,-0.19,-0.5,,1.06
02/11/2015,Orlando,89,New York,83,5.5,4,3.82,4.34,4.09,5,4.21,5.4,3.19,-0.3,4,3.57,3.14,7.29,4.82,3.9,,4.56
02/11/2015,Portland,102,LA Lakers,86,13.5,12.19,12.28,12.1,12.32,13,12.63,13,12.53,10.7,14,12.19,11.05,12.2,13.45,9.8,,12.42
02/11/2015,Toronto,95,Washington,93,5,4.11,4.16,3.45,4.52,5,4.04,3.9,4.56,7.6,2,1.54,3.62,4.8,6.1,4,,3.3
02/12/2015,Chicago,113,Cleveland,98,-2.5,1.54,2.22,2.3,2.5,0,3.59,3.9,1.86,-5.2,0.01,2.42,1.3,-0.14,3.42,1.7,,1.65
02/13/2015,USA All Stars,,World All Stars,3.5,3.5,,,,,4,,,,,,,,,,,,
02/19/2015,LA Clippers,119,San Antonio,115,-3,3.11,3.55,2.38,4.6,1,4.68,6.4,3.95,-0.8,4,-1.62,2.43,2.75,5.94,2.9,,2.41
02/19/2015,Oklahoma City,104,Dallas,89,5,1.49,-0.68,-1.05,-0.73,5,0.18,3.8,-0.3,2.3,5,1.89,-1.23,5.95,1.19,1.7,,2.87
02/20/2015,Atlanta,80,Toronto,105,5.5,5.71,4.63,5.45,4.12,4.5,5.75,8,4.63,8.2,7,3.78,,6.51,5.22,4.6,,6.33
02/20/2015,Dallas,111,Houston,100,2.5,2.73,1.7,0.65,3.42,3.5,2.97,4.8,1.09,3,3,2.19,,2.98,4.36,2.5,,2.8
02/20/2015,Detroit,100,Chicago,91,-6,-2.62,-3.38,-4.83,-2.71,-5,-2.38,-1.4,-2.55,0.1,-3,-4.66,,-3.5,-1.18,-2.2,,-2.39
02/20/2015,Golden State,110,San Antonio,99,8,7.3,8.09,7.41,8.36,6.5,8.42,8.7,8.81,6.1,8,4.76,,4.64,9.36,6.2,,6.01
02/20/2015,LA Lakers,105,Brooklyn,114,-3,-0.32,-0.61,-1.63,0.78,-2,-0.32,3.2,-0.87,-4.6,1,-2.67,,-0.26,1.66,-0.4,,0.55
02/20/2015,Milwaukee,89,Denver,81,7.5,7.48,6.56,6.22,7.05,7,8.06,8.4,6.47,13.3,12,4.64,,4.3,7.86,5.5,,6.87
02/20/2015,Minnesota,111,Phoenix,109,1.5,-3.56,-7.24,-7.59,-6.77,1,-3.14,-0.9,-7.34,5.4,2,-6.14,,-0.95,-4.81,-4.8,,-3.94
02/20/2015,New York,87,Miami,111,-7.5,-2,-2.58,-4.8,-1.89,-6,-2.19,-0.8,-0.99,1.2,-2,-3.67,,-5.35,-0.52,-1.5,,-0.94
02/20/2015,Orlando,95,New Orleans,84,-5,-3.02,-4.2,-4.2,-3.92,-4,-2.86,0,-4.47,-0.5,-3,-5.42,,-4.1,-2.14,-2.4,,-2.04
02/20/2015,Philadelphia,95,Indiana,106,-8.5,-3.55,-4.86,-3.17,-6.4,-6,-2.81,-1.7,-5.78,4.2,-2,-9.09,,-2.56,-4.45,-3.6,,-3.87
02/20/2015,Sacramento,109,Boston,101,3.5,0.64,0.48,1.05,0.97,1.5,0,-0.2,-0.57,-2.1,-2,1.35,,4.99,1.89,1.9,,0.6
02/20/2015,Utah,92,Portland,76,-4.5,-2.91,-4.55,-5.53,-3.86,-5,-3.02,-0.4,-4.22,-0.2,-1,-5.01,,-2.08,-2.81,-3.1,,-2.04
02/20/2015,Washington,89,Cleveland,127,-3.5,0.38,1.48,1.64,1.71,-3,2.9,3.3,1.09,-5.5,1,-2.22,,-4.47,2.48,1.3,,0.24
02/21/2015,Charlotte,103,Oklahoma City,110,-4,-3.25,-3.03,-2.36,-3.36,-5.5,-0.26,-1.7,-3.44,1.3,-6,-8.24,,-6.73,-1.78,-2.6,,-4.07
02/21/2015,Chicago,112,Phoenix,107,8,5.09,3.41,3.82,3.94,8,5.36,7.4,2.48,6.3,8,5.19,,6.65,5.04,3.2,,5.41
02/21/2015,Houston,98,Toronto,76,2.5,2.48,2.32,2.18,1.79,3.5,2.18,3.9,3.09,2.7,-1,3.78,,3.84,2.56,2.8,,2.05
02/21/2015,LA Clippers,126,Sacramento,99,10.5,11.21,10.58,9.6,11.3,9,10.98,15.5,11.13,5.2,13,13.05,,12.03,12.84,9.3,,11.27
02/21/2015,Miami,91,New Orleans,105,2,0.31,-1.91,-0.89,-1.95,1,1.52,4.5,-3.1,0.8,4,-1.07,,1.67,-0.09,-0.8,,1.39
02/22/2015,Dallas,92,Charlotte,81,10,9.22,9.34,8.45,10.21,10.5,8.06,9.6,9.5,5.4,9,11.82,10.35,9.37,10.64,8,,9.39
02/22/2015,Detroit,106,Washington,89,-2,-0.03,-1.41,-2.96,-0.58,1,0.07,1.1,-0.62,4.4,2,-4.13,0.72,0.93,1.05,-1.4,,0.45
02/22/2015,Indiana,104,Golden State,98,-6,-7.46,-9.79,-10.2,-9.13,-6.5,-6.62,-5,-10.24,-1.2,-5,-10.64,-9.39,-6.6,-8,-5.3,,-7.28
02/22/2015,LA Lakers,118,Boston,111,-2.5,-1.77,-2.02,-1.52,-1.38,-1.5,-1.88,0.1,-3.16,-6.9,-2,-2.97,-2.16,1.5,-0.6,-0.7,,-1.12
02/22/2015,Milwaukee,86,Atlanta,97,-5,-1.66,-2.73,-4.33,-1.44,-3.5,-0.67,0.7,-2.64,1,3,-5.49,-1.62,-4.55,-0.56,-2.6,,-1.26
02/22/2015,New York,83,Cleveland,101,-17,-9.7,-8.75,-9.7,-8.78,-15,-7.37,-7.2,-7.9,-9.1,-16,-14.16,-8.18,-13.93,-8.09,-5.4,,-11.25
02/22/2015,Oklahoma City,119,Denver,94,9.5,8.58,7.46,6.86,7.9,10.5,8.17,11.1,7.71,9.1,15,7.23,6.63,6.39,9,7.7,,9.82
02/22/2015,Orlando,103,Philadelphia,98,9,5.13,5.86,4.57,6.85,8.5,4.94,6.1,6.83,-4.3,3,5.96,6.96,5.81,7.25,6.1,,5.91
02/22/2015,Portland,92,Memphis,98,4,2.31,1.22,-0.1,2.17,3,1.82,4,1.51,1.2,2,0.36,2.24,8.28,3.33,1.8,,2.45
02/23/2015,Chicago,87,Milwaukee,71,7.5,4.57,3.34,3.45,3.23,7,4.14,6,3.33,0.01,4,8.22,3.62,9.89,4.36,4.9,,5.46
02/23/2015,Denver,82,Brooklyn,110,-2,1.78,1.85,1.05,2.74,1.5,1.59,4.4,1.9,-0.9,0.01,-0.48,3.08,0.34,4.47,2.8,,2.06
02/23/2015,Houston,113,Minnesota,102,8.5,11.75,14.15,14.46,13.67,9,11.42,12.2,14.35,3.4,9,12.7,12.49,10.37,13.89,10.7,,11.66
02/23/2015,LA Clippers,87,Memphis,90,4,3.22,2.15,-0.04,3.8,3,2.99,6,2.83,-2.2,3,2.19,3.87,9.64,5.04,2.7,,3.13
02/23/2015,Miami,119,Philadelphia,108,11.5,7.81,7.98,7.74,8.73,10.5,8.11,8.9,7.79,-3,6,9.91,10.15,11.32,9.18,7.7,,8.85
02/23/2015,New Orleans,100,Toronto,97,-7,-0.5,-1.39,-2.3,-1.57,-7.5,-0.39,1.1,-0.26,-0.7,-1,-2.85,0.32,4.49,-1.54,-0.8,,-0.11
02/23/2015,Phoenix,110,Boston,115,8,5.92,5.56,6.03,5.47,7,5.05,5.7,5.28,0.8,5,9.45,5.63,9.54,6.39,7,,5.92
02/23/2015,Utah,90,San Antonio,81,-5.5,-1.9,-2.88,-3.6,-2.03,-4.5,-0.6,0.6,-2.99,-0.6,1,-4.15,-2.39,-2.33,-0.84,-3.4,,-2.32
02/24/2015,Dallas,99,Toronto,92,5,3.23,2.47,1.74,3.12,3,3.84,5.3,2.62,2.7,3,3.75,3.31,4.48,3.35,2.8,,2.71
02/24/2015,Detroit,93,Cleveland,102,-6.5,-3.31,-2.7,-3.36,-2.19,-7,-0.64,-1.5,-2.53,-4.1,-5,-7.71,-1.78,-6.09,-1.31,-2.6,,-4.79
02/24/2015,Oklahoma City,105,Indiana,92,6.5,6.52,6.04,6.11,6.21,7,6.15,8.7,5.84,3.1,9,6.84,5.24,6.37,7.63,7,,7.01
02/24/2015,Washington,107,Golden State,114,-7,-5.31,-6.59,-5.48,-6.7,-4.5,-4.05,-3.1,-7.96,-4.2,-5,-7.48,-7.62,-1.69,-5.53,-3.3,,-5.67
02/25/2015,Atlanta,104,Dallas,87,7,4.76,4.02,5.37,2.73,5.5,4.48,5.7,4.2,8.5,4,3.5,2.51,8.74,4.6,3.9,,4.43
02/25/2015,Boston,115,New York,94,10.5,8.85,8.12,7.8,8.46,11,9.35,10.3,8.25,9.8,11,7.4,8.15,10.43,9.51,6.5,,8.8
02/25/2015,Chicago,86,Charlotte,98,7.5,8.37,8.05,7.87,8.26,9,7.98,9,8.06,5.9,10,11.56,8.12,7.02,8.94,7.4,,9.07
02/25/2015,Denver,96,Phoenix,110,-6,-2.35,-2.77,-2.3,-2.56,-4,-1.76,0.7,-3.5,-1,-3,-5.76,-2.27,-3.94,-0.53,-2,,-2.27
02/25/2015,Houston,110,LA Clippers,105,3.5,1.39,1.12,2.37,-0.19,3.5,1.63,1.4,0.92,6.5,1,-0.23,1.33,-0.53,0.84,1.4,,1.9
02/25/2015,Milwaukee,104,Philadelphia,88,10.5,11.66,12.46,11.34,13.71,11.5,11.79,11.6,12.86,6.1,11,12.52,13.17,10.75,14.56,9.8,,11.58
02/25/2015,Minnesota,97,Washington,77,2,-2.84,-6.43,-7.42,-6.14,1,-3.07,-1.6,-5.69,6.4,1,-3.98,-4.34,2.83,-4.32,-5,,-1.93
02/25/2015,New Orleans,102,Brooklyn,96,-2.5,4.14,5.7,4.77,5.98,-1,5.1,6.1,6.49,2.5,4,3.85,7.4,-1.72,6.87,-3.2,,4.13
02/25/2015,Orlando,90,Miami,93,-4,-0.28,-0.17,-1.04,0.23,-2,-0.29,1,0.46,1.7,0.01,-4.01,-0.94,-2.45,1.43,0.3,,-0.2
02/25/2015,Portland,111,San Antonio,95,2.5,2.49,2.95,2.95,3.22,2.5,4.43,3.7,2.69,2.6,3,-3.5,0.43,3.37,4.44,2.1,,2.42
02/25/2015,Sacramento,102,Memphis,90,-7,-6.06,-6.81,-8.15,-5.82,-7,-6.3,-6.6,-6.6,-4.4,-9,-7.26,-4.2,-4.72,-4.21,-4.5,,-6.24
02/25/2015,Utah,97,LA Lakers,100,10,8.38,6.83,6.08,7.25,8.5,7.88,10.1,7.25,10.2,12,8.37,8.81,8.73,8.68,6.1,,9.01
02/26/2015,Cleveland,110,Golden State,99,3.5,-1.57,-4.57,-4.47,-4.38,3.5,-2.14,0.5,-5.01,4.3,4,-2.97,-4.58,3.3,-3.17,-2.4,,-0.4
02/26/2015,Phoenix,117,Oklahoma City,113,-4.5,-0.58,0.53,0.39,0.29,-5,0.55,-0.7,0.92,0.9,-6,-5.39,2.15,-0.39,1.65,-3.1,,0.08
02/27/2015,Atlanta,95,Orlando,88,12,13.88,14.1,15.22,13.64,12.5,14.18,14.9,13.77,15.4,15,12.95,12.7,12.14,14.6,10.5,,15.24
02/27/2015,Boston,106,Charlotte,98,2,2.92,2.72,1.29,3.18,2.5,2.81,3.7,3.73,4.8,2,0.88,4.01,2.83,4.23,2,,2.68
02/27/2015,Chicago,96,Minnesota,89,4.5,9.69,11.93,12.2,12.02,6.5,10.46,10.4,11.54,3.9,6,9.3,10.59,5.21,12.81,10.2,,9.14
02/27/2015,Denver,82,Utah,104,-5,-1.37,-0.49,0.19,-1.16,-2,-0.8,-0.7,-0.56,-0.5,-8,-3.31,-1.88,-3.41,1.15,1.9,,-1.66
02/27/2015,Detroit,115,New York,121,13.5,9.42,8.47,8.39,9.23,13,10.29,10.2,7.97,8,15,7.76,9.17,9.83,10.15,7.2,,10.18
02/27/2015,Houston,102,Brooklyn,98,7,8.74,9.48,9.35,9.5,7,8.94,9.7,9.68,5.9,8,7.78,9.48,7.11,11.14,8.5,,7.75
02/27/2015,Indiana,93,Cleveland,86,-3.5,-2.88,-2.98,-3.59,-2.3,-5,-1.5,-0.9,-3.05,-2.5,-5,-5.95,-2.1,-2.93,-1.46,-2.5,,-3.52
02/27/2015,LA Lakers,101,Milwaukee,93,-6,-4.72,-4.99,-5.19,-4.61,-4,-4.34,-1.8,-5.19,-11,-4,-6.53,-4.19,-2.59,-4.33,-3.4,,-3.92
02/27/2015,Memphis,79,LA Clippers,97,5,2.14,2.1,4.02,0.7,4.5,2.6,2.2,1.4,8.2,1,1.53,0.82,-0.45,1.7,2.1,,2.07
02/27/2015,New Orleans,104,Miami,102,-2,4.32,5.82,4.63,6.13,-1.5,5.02,5.3,6.92,5.2,6,3.27,6.03,-1.53,6.54,-3.2,,4.37
02/27/2015,Philadelphia,89,Washington,81,-8,-5.47,-7.83,-7.58,-8.16,-8.5,-5.22,-2.9,-8.24,7.2,-1,-11.24,-7.29,-6.35,-7.06,-5.6,,-5.26
02/27/2015,Portland,115,Oklahoma City,112,6,3.57,3.96,4.19,3.93,3,4.2,2.9,3.74,3.6,0.01,0.94,3.88,7.22,5.22,3.2,,2.93
02/27/2015,Sacramento,96,San Antonio,107,-9.5,-4.29,-3.92,-3.81,-3.8,-3.5,-2.32,-4.2,-4.19,-3,-3,-9.23,-5.3,-5.1,-3.1,-4.2,,-4.83
02/27/2015,Toronto,89,Golden State,113,-2,-2.27,-3.28,-2.74,-3.17,1,-1.67,-1.3,-4.15,-0.1,0.01,-3.59,-4.27,-1.04,-2.06,-2.2,,-2.22
02/28/2015,Dallas,94,Brooklyn,104,8.5,8.66,9.24,8.66,10.35,9.5,8.78,9.8,8.84,6.4,7,9.68,10.03,4.62,11.76,8.5,,7.57
02/28/2015,Miami,91,Atlanta,93,-4.5,-5.75,-7.47,-8.27,-6.92,-4.5,-5.21,-3.2,-7.71,-5,-5,-7.93,-4.97,-3.71,-5.94,-4.7,,-4.51
02/28/2015,Minnesota,97,Memphis,101,-6,-6.06,-10.01,-11.48,-9.07,-5,-5.65,-2.9,-9.57,0.6,1,-9.42,-6.88,-2.33,-8,-6.5,,-4.62
02/28/2015,New York,103,Toronto,98,-13,-8.49,-9.93,-10.74,-9.73,-14,-7.53,-4.6,-9.37,-4.2,-8,-13.45,-9.04,-9.04,-9.21,-5.5,,-8.55
02/28/2015,Phoenix,74,San Antonio,101,1.5,-0.17,0.2,-0.16,-0.01,0,1.82,0.7,0.79,-0.4,0.01,-4.06,-0.72,3.26,0.85,-3.9,,-0.77
02/28/2015,Utah,82,Milwaukee,75,3.5,1.71,-0.16,-0.97,0.65,2.5,1.16,4,-0.13,3.3,5,2.74,2.12,3.57,0.99,-0.3,,2.04
02/28/2015,Washington,99,Detroit,95,3.5,4.04,4.74,5.84,3.99,3.5,4.13,6,4.38,-1.7,1,4.11,2.92,5.03,5.69,6.2,,4.26
03/01/2015,Boston,101,Golden State,106,-9,-7.64,-9.5,-9.86,-9.35,-7.5,-5.91,-5.6,-9.57,-1,-7,-13.07,-9.39,-5.42,-7.87,-5.3,,-8.11
03/01/2015,Chicago,86,LA Clippers,96,-2,-0.67,-0.8,0.36,-1.67,0,0.71,-0.5,-1.39,1.4,-2,-2.31,-0.23,-2.18,-0.43,-0.2,,-0.1
03/01/2015,Denver,92,New Orleans,99,-4.5,-2.98,-3.04,-3.2,-2.64,-5.5,-2.65,-1.1,-3.29,-6.5,-7,-3.77,-3.25,-0.98,-0.67,-1.3,,-2.31
03/01/2015,Houston,105,Cleveland,103,0,2.54,3.45,4.26,2.85,1,3.76,2.5,3.29,4.3,-2,-2.51,2.89,5.3,3.66,2.1,,1.66
03/01/2015,Indiana,94,Philadelphia,74,11,10.52,9.45,7.71,10.93,12.5,9.39,10.4,10.34,14.8,11,11.84,10.42,9.75,11.61,8.6,,11.07
03/01/2015,LA Lakers,101,Oklahoma City,108,-3,-5.12,-5.8,-5.28,-5.89,-3.5,-4.8,-5.1,-6.36,-6.5,-8,-8.57,-4.83,6.46,-5.03,-4.8,,-7.17
03/01/2015,Orlando,83,Charlotte,98,-1.5,-0.38,-0.45,-0.76,-0.43,-1.5,-0.79,0,-0.14,2.7,-2,-3.27,0.17,-0.59,0.6,-0.2,,-0.1
03/01/2015,Sacramento,99,Portland,110,-8.5,-4.71,-5.44,-5.64,-5.44,-9,-4.99,-4.7,-5.23,4.2,-6,-8.78,-4.23,-5.83,-4.09,-3.6,,-6.15
03/02/2015,Brooklyn,110,Golden State,108,-6,-8.13,-10.24,-9.31,-10.52,-6.5,-6.67,-5.9,-11.2,-1.5,-6,-11.52,-11.17,,-9.34,-5.1,,-7.23
03/02/2015,Dallas,102,New Orleans,93,7.5,5.59,5.19,4.66,6.21,7,5.77,6.8,4.78,2.3,5,6.9,4.97,,7.65,5.6,,6.81
03/02/2015,Miami,115,Phoenix,98,1.5,-0.17,-1.62,-0.84,-1.76,4,0.93,3.3,-2.37,3.9,2,-3.74,-1.2,,-0.67,-0.9,,0.71
03/02/2015,Minnesota,105,LA Clippers,110,-5,-8.04,-10.67,-10.33,-11.36,-5.5,-7.05,-7.2,-10.59,-0.5,-6,-10.53,-8.4,,-9.12,-5.5,,-7.22
03/02/2015,Philadelphia,103,Toronto,114,-9,-8.14,-10.44,-9.58,-11.25,-7.5,-6.69,-3.9,-11.12,0.01,-4,-14.44,-10.76,,-9.44,-5.8,,-8.4
03/03/2015,Atlanta,104,Houston,96,8.5,4.46,4.22,4.82,4.1,5,4.98,6.6,4.09,3.9,4,3.22,3.75,5.18,5.31,3.8,,4.46
03/03/2015,Charlotte,104,LA Lakers,103,8.5,5.87,5.13,5.07,4.82,9,6.98,8.5,5.53,3.8,8,5.94,4.64,5.79,5.96,5.4,,6.56
03/03/2015,Chicago,97,Washington,92,-1,5.35,4.09,3.76,4.59,2.5,5.72,6.3,3.94,9.6,8,3.61,5.23,4.9,6.1,3.9,,5.09
03/03/2015,Cleveland,110,Boston,79,11,8.59,7.11,7.36,7.04,12.5,6.54,9.5,6.99,8.3,13,11.21,6.79,10.55,8.59,7.9,,9.36
03/03/2015,Denver,106,Milwaukee,95,-5.5,-3.32,-3.28,-3.2,-3.46,-5,-3.34,-2.2,-3.2,-2.5,-8,-4.85,-2.2,-2.92,-1.88,-1.2,,-4.28
03/03/2015,Memphis,82,Utah,93,8,6.43,7.8,9.45,6.49,8,6.94,6.3,7.55,4.3,2,7.3,4.85,5.11,7.51,7.4,,6.98
03/03/2015,New York,86,Sacramento,124,-4,-1.98,-2.5,-3.17,-2.7,0,-0.85,2.9,-1.67,-7.7,0.01,-5.36,-2.29,1.28,,,,-1.66
03/04/2015,Boston,85,Utah,84,1,0.26,0.5,0.18,-0.07,1.5,1.31,1,1.36,1,-4,-0.98,0.01,,1.79,1.3,,-0.03
03/04/2015,Brooklyn,91,Charlotte,115,5.5,2.79,2.13,2.33,2.08,5,2.52,3.3,1.95,4.2,4,2.43,2.3,,3.03,2.6,,3.4
03/04/2015,Golden State,102,Milwaukee,93,13.5,10.85,10.72,9.99,10.77,12.5,9.86,12.5,11.79,7.1,12,11.52,12.06,,12.04,8.9,,11.81
03/04/2015,Houston,100,Memphis,102,3,3,1.8,1.37,2.04,2.5,3.14,5,1.95,6.3,6,0.74,2.61,,3.16,1.9,,3.01
03/04/2015,Indiana,105,New York,82,13.5,11.02,9.06,8.56,9.86,13,10.65,11.7,8.9,17,18,11.18,8.16,,10.22,7.5,,12.53
03/04/2015,LA Clippers,93,Portland,98,0,4.25,3.12,2.25,3.95,3,4.06,7.3,3.43,5,8,2.38,3.58,,4.96,3.3,,3.96
03/04/2015,Miami,100,LA Lakers,94,9,5.52,5.09,5.72,4.3,9,6.68,7.1,5.2,4.5,4,6.55,5.77,,5.38,5.4,,6.13
03/04/2015,Minnesota,85,Denver,100,6.5,2.75,-0.69,-1.57,-0.42,6,3.26,5,-0.03,10,11,2.38,0.45,,1.58,0.4,,4.39
03/04/2015,New Orleans,88,Detroit,85,5,4.7,5.26,6.14,4.42,2,4.54,6.1,5.25,5.1,4,2.49,4.98,,4.53,3.9,,4.42
03/04/2015,Oklahoma City,123,Philadelphia,118,15,14.37,13.84,12.01,15.16,15,13.12,15.5,15.1,14.4,17,16.64,13.41,,15.78,11,,13.87
03/04/2015,Orlando,100,Phoenix,105,-4,-2.8,-4.1,-3.96,-3.86,-4,-2.09,-0.5,-4.48,2.9,0.01,-7.42,-4.38,,-2.86,-3,,-2.71
03/04/2015,San Antonio,112,Sacramento,85,10.5,8.8,8.51,8.2,8.5,10.5,8.5,12.8,8.89,-0.5,10,11.21,10.28,,9.62,8.5,,9.9
03/04/2015,Toronto,112,Cleveland,120,-4.5,0.3,1.98,2.58,1.99,-4.5,1.38,0.5,1.3,-3.7,-6,-2.96,2.24,,3.23,1.4,,-0.1
03/05/2015,Chicago,108,Oklahoma City,105,-1,1.26,2.07,2.78,1.79,-4,3.36,1.2,1.59,-0.7,-1,-2.1,2.81,0.09,2.93,1.5,,1.37
03/05/2015,Portland,94,Dallas,75,3,3.34,2.65,2.61,2.43,3,3.68,5.9,2.9,2.7,6,1.27,1.49,3.85,4.17,2.7,,4.45
03/06/2015,Atlanta,106,Cleveland,97,-1.5,3.83,5.08,7.09,4.18,-1,5.46,4.1,4.31,5.2,-3,0.83,4.08,,5.61,3.6,,3.22
